"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Food_Bars","Food_Beer","Food_Cafes","Food_Cocktails","Food_Coffee","Food_Dining","Food_Fine_Dining","Food_Food","Food_Restaurants","Food_Seafood","Food_Wineries"
"3721",190361420,"Travnik, Bosnia and Herzegovina",557,44.27169,17.63515,-2.143809966,-2.176858001,-2.176858001,-2.176858001,-2.176858001,-2.143809966,-2.176858001,-2.176858001,-2.143809966,-2.176858001,-2.176858001
"3722",190364427,"Yinchuan (prefecture), China",464,38.25107,106.3399,-2.076486608,-2.183513607,-2.183513607,-2.183513607,-2.183513607,-2.019964773,-2.183513607,-2.183513607,-2.019964773,-2.183513607,-2.183513607
"3723",190364861,"Tierra Bomba Island, Colombia",774,10.34777,-75.56683,-2.131409866,-2.177757831,-2.177757831,-2.177757831,-2.177757831,-2.116998149,-2.177757831,-2.177757831,-2.116998149,-2.177757831,-2.177757831
"3724",190364892,"Baru Island, Colombia",774,10.22189,-75.61877,-2.000124028,-2.125018923,-2.20892228,-2.187515508,-2.20892228,-1.986792142,-2.20892228,-1.958786996,-2.001926615,-2.177621286,-2.20892228
"3725",190364985,"Armenia, Colombia",774,4.501414,-75.72121,-2.140840542,-2.178447683,-2.178447683,-2.178447683,-2.178447683,-2.117464514,-2.178447683,-2.178447683,-2.117464514,-2.178447683,-2.178447683
"3726",190365636,"Osceola County Stadium, Kissimmee, Florida, United States of America",681,28.2976,-81.36483,-1.73499603,-2.207087452,-2.121388205,-2.240581106,-1.94856631,-1.680728025,-2.240690575,-1.93522306,-1.764893074,-2.240690575,-2.240690575
"3727",190365698,"Laboe, Germany",557,54.40299,10.23088,-2.158294713,-2.175960552,-2.175960552,-2.175960552,-2.175960552,-2.141319469,-2.175960552,-2.175960552,-2.141319469,-2.175960552,-2.175960552
"3728",190367310,"Jinghong, China",774,22.11438,100.9088,-2.097064994,-2.183123338,-2.183123338,-2.183123338,-2.183123338,-2.025271822,-2.183123338,-2.183123338,-2.025271822,-2.183123338,-2.183123338
"3729",190368116,"Joint Base Lewis-McChord, Lakewood, Washington, United States of America",681,47.10073,-122.5867,-2.002947943,-2.186682757,-2.233839351,-2.236689876,-2.024434615,-1.75859798,-2.236689876,-1.935739751,-1.806288986,-2.193971673,-2.205538906
"3730",190368271,"Zhoushan (prefecture), China",464,30.07733,122.198,-2.075358078,-2.18348457,-2.18348457,-2.18348457,-2.18348457,-2.052782658,-2.18348457,-2.18348457,-2.052782658,-2.18348457,-2.18348457
"3731",190368426,"Jiaxing City Centre, China",774,30.75834,120.7583,-2.152202584,-2.180577131,-2.180577131,-2.180577131,-2.006555264,-2.119157883,-2.180577131,-2.180577131,-2.119157883,-2.180577131,-2.180577131
"3732",190368581,"Belgrano, Buenos Aires, Argentina",774,-34.55367,-58.44882,-2.115311909,-2.178603636,-2.178603636,-2.178603636,-2.178603636,-2.054856025,-2.178603636,-2.178603636,-2.098141768,-2.178603636,-2.178603636
"3733",190369697,"Ningbo City Centre, China",774,29.87667,121.549,-2.112104072,-2.199061962,-2.199061962,-2.199061962,-2.109560182,-1.974495343,-2.199061962,-2.108231222,-1.992129864,-2.197979334,-2.199061962
"3734",190371712,"Trairi, Brazil",557,-3.335414,-39.34964,-2.142732594,-2.176470174,-2.176470174,-2.176470174,-2.176470174,-2.126798299,-2.176470174,-2.176470174,-2.126798299,-2.176470174,-2.176470174
"3735",190374099,"Railay Beach, Krabi, Thailand",774,8.008275,98.84206,-1.984949659,-2.233819558,-2.228413129,-2.228613109,-2.216715489,-1.870420586,-2.234583969,-1.914086427,-1.886160146,-2.204680828,-2.234583969
"3736",190374781,"Cape Neddick, Maine, United States of America",557,43.21541,-70.60597,-1.895653908,-2.228991416,-2.228991416,-2.228991416,-2.179963363,-1.605121228,-2.228991416,-1.768879348,-1.881360129,-2.228991416,-2.228991416
"3737",190374843,"Zhonghe, New Taipei City, Taiwan",557,24.9917,121.4937,-2.151981596,-2.177775157,-2.177775157,-2.177775157,-2.177775157,-2.077057159,-2.177775157,-2.055404658,-2.077057159,-2.177775157,-2.177775157
"3738",190380206,"Westlake, Louisiana, United States of America",557,30.24377,-93.27888,-2.173666929,-2.173666929,-2.173666929,-2.173666929,-2.16670846,-2.164094551,-2.173666929,-2.167143684,-2.166653742,-2.173666929,-2.173666929
"3739",190380609,"Ashland, Wisconsin, United States of America",774,46.54691,-90.85486,-2.076370569,-2.196984733,-2.196984733,-2.196984733,-2.077924757,-1.956325549,-2.196984733,-2.05760827,-1.993607658,-2.196984733,-2.196984733
"3740",190381508,"Monte Verde, Brazil",557,-22.84525,-46.03094,-2.101610074,-2.179847357,-2.179847357,-2.179847357,-2.179847357,-2.07837773,-2.179847357,-2.179847357,-2.07837773,-2.179847357,-2.179847357
"3741",190387088,"Downtown Park City, Utah, United States of America",774,40.64456,-111.4979,-2.118222762,-2.175979765,-2.231416744,-2.231422403,-2.189968325,-1.879241258,-2.129084849,-2.038046615,-1.941589905,-2.231422403,-2.231422403
"3742",190387398,"Midtown East - Grand Central, New York, New York, United States of America",774,40.75143,-73.97283,-1.586778966,-2.247832837,-2.090897947,-2.23321861,-1.757272371,-1.533891931,-2.264951794,-1.85609367,-1.580684515,-2.272249179,-2.274660727
"3743",190388204,"Njivice, Omisalj, Croatia",557,45.17046,14.55392,-2.129513019,-2.17722938,-2.17722938,-2.17722938,-2.17722938,-2.144843256,-2.17722938,-2.17722938,-2.144843256,-2.17722938,-2.17722938
"3744",190389010,"Talisay (Batangas), Philippines",557,14.07208,121.011,-2.183662041,-2.183662041,-2.183662041,-2.183662041,-2.183662041,-1.949173348,-2.183662041,-1.949755371,-1.965932563,-2.183662041,-2.183662041
"3745",190393412,"Colmberg, Germany",557,49.36686,10.40099,-2.197933413,-2.208503738,-2.208503738,-2.208503738,-2.154363482,-1.72283263,-2.208503738,-1.927861613,-1.830701955,-2.208503738,-2.208503738
"3746",190394745,"Gohan, Jeongseon, South Korea",774,37.19352,128.8731,-2.175081926,-2.175081926,-2.175081926,-2.175081926,-2.175081926,-2.138890018,-2.175081926,-2.175081926,-2.138890018,-2.175081926,-2.175081926
"3747",190395799,"Sparta, Greece",774,37.08298,22.41815,-2.134105671,-2.178292867,-2.178292867,-2.178292867,-2.178292867,-2.096216921,-2.178292867,-2.178292867,-2.134105671,-2.178292867,-2.178292867
"3748",190395830,"Mani Peninsula, Greece",774,36.60536,22.43206,-2.123996927,-2.178108812,-2.178108812,-2.178108812,-2.178108812,-2.113938989,-2.178108812,-2.178108812,-2.113938989,-2.178108812,-2.178108812
"3749",190395861,"Tripoli, Greece",774,37.57635,22.40381,-2.145122925,-2.176090704,-2.176090704,-2.176090704,-2.176090704,-2.137714114,-2.176090704,-2.176090704,-2.137714114,-2.176090704,-2.176090704
"3750",190396822,"David, Panama",774,8.380881,-82.5123,-2.094794669,-2.195611837,-2.195611837,-2.195611837,-2.126184413,-1.704106308,-2.195611837,-1.820956588,-1.732406134,-2.195611837,-2.195611837
"3751",190400201,"Historic Center - Downtown, Florence, Italy",557,43.77172,11.25209,-1.953322137,-2.231448008,-2.11581558,-2.228548357,-2.045463294,-1.758726624,-2.234701446,-2.033963008,-1.827132262,-2.234701446,-2.157572565
"3752",190402929,"Columbus Circle, New York, New York, United States of America",681,40.76674,-73.98114,-1.665876037,-2.194668577,-2.079290002,-2.275606694,-1.736214689,-1.467250775,-2.253156088,-1.763590232,-1.525493824,-2.316286166,-2.316846563
"3753",190406494,"Kuching (and vicinity), Malaysia",464,1.555595,110.35232,-2.096369263,-2.231784102,-2.1802729,-2.231784102,-2.157718786,-1.862053064,-2.231784102,-1.839651839,-1.920686638,-2.145512559,-2.231784102
"3754",190406556,"Kuching City Centre, Malaysia",774,1.54901,110.3496,-2.004677465,-2.230190902,-2.137910853,-2.230190902,-2.143907,-1.759280313,-2.230190902,-1.783170795,-1.801292908,-2.108405912,-2.230190902
"3755",190406649,"Johor Bahru City Centre, Malaysia",774,1.483237,103.7566,-2.089590871,-2.218107873,-2.218107873,-2.218107873,-2.100656662,-1.831583902,-2.218107873,-1.763327384,-1.905785872,-2.188046223,-2.218107873
"3756",190407982,"Redang Island, Malaysia",774,5.776,103.0175,-2.099688299,-2.192159161,-2.192159161,-2.192159161,-2.192159161,-1.979092012,-2.192159161,-1.811816652,-1.979166996,-2.192159161,-2.192159161
"3757",190409346,"Yamba (and vicinity), New South Wales, Australia",464,-29.437418,153.357078,-2.170665372,-2.184842311,-2.143536917,-2.184842311,-2.184842311,-2.033073499,-2.184842311,-2.143536917,-2.048625166,-2.184842311,-2.184842311
"3758",190409780,"Nafpaktos, Greece",774,38.389,21.83095,-2.142176485,-2.176269748,-2.176269748,-2.176269748,-2.176269748,-2.126083664,-2.176269748,-2.176269748,-2.126083664,-2.176269748,-2.176269748
"3759",190409811,"Mesolongi, Greece",774,38.41042,21.33254,-2.154016302,-2.173727277,-2.173727277,-2.173727277,-2.173727277,-2.154016302,-2.173727277,-2.173727277,-2.154016302,-2.173727277,-2.173727277
"3760",190410741,"Igoumenitsa, Greece",774,39.50068,20.26871,-2.141366227,-2.175446442,-2.175446442,-2.175446442,-2.175446442,-2.13324824,-2.175446442,-2.175446442,-2.13324824,-2.175446442,-2.175446442
"3761",190411609,"Manado (and vicinity), Indonesia",464,1.488453,124.84073,-2.112943864,-2.180621011,-2.180621011,-2.180621011,-2.180621011,-2.103408157,-2.180621011,-2.070357745,-2.103408157,-2.180621011,-2.180621011
"3762",190412353,"Meteora, Kalambaka, Greece",774,39.71216,21.60687,-2.094070019,-2.188907339,-2.188907339,-2.188907339,-2.172228337,-1.938178836,-2.188907339,-2.089747477,-1.964915058,-2.188907339,-2.188907339
"3763",190413996,"Cahokia Mounds State Historic Site, Collinsville, Illinois, United States of America",681,38.65398,-90.05849,-2.133666561,-2.202035037,-2.206438047,-2.206054831,-2.048053795,-1.759103862,-2.206438047,-1.994203201,-1.807195851,-2.206438047,-2.206438047
"3764",190414182,"Gateway Conference Center, Collinsville, Illinois, United States of America",681,38.68167,-90.01659,-2.161121604,-2.193107719,-2.193272563,-2.193272563,-1.988953299,-1.785552467,-2.193272563,-2.004186101,-1.823434458,-2.193272563,-2.193272563
"3765",190417654,"La Rambla, Spain",557,37.66513,-4.776787,-2.154758103,-2.174115241,-2.174115241,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241
"3766",190418088,"Matthew Knight Arena, Eugene, Oregon, United States of America",681,44.04554,-123.0665,-2.068012285,-2.214087521,-2.187455347,-2.224754641,-2.006696688,-1.802765745,-2.190977231,-1.994067058,-1.83430333,-2.224754641,-2.224754641
"3767",190422397,"Business Bay, Dubai, United Arab Emirates",557,25.18524,55.283,-2.030973409,-2.19878443,-2.179744669,-2.19878443,-2.185953798,-1.794316046,-2.19878443,-1.960522051,-1.820820836,-2.19878443,-2.19878443
"3768",190422459,"Downtown Dubai, United Arab Emirates",774,25.20302,55.28498,-1.943849011,-2.232373607,-2.180700637,-2.228408316,-2.0912113,-1.732574826,-2.175232937,-1.94828044,-1.86118192,-2.236263731,-2.236263731
"3769",190422831,"Oud Metha, Dubai, United Arab Emirates",557,25.23863,55.31654,-1.994191765,-2.22111698,-2.22111698,-2.22111698,-2.04136584,-1.557298767,-2.22111698,-1.767036908,-1.597506515,-2.22111698,-2.22111698
"3770",190426489,"Royal Davui Island, Fiji",557,-18.42883,178.0745,-2.172102807,-2.18098838,-2.18098838,-2.18098838,-2.18098838,-2.172102807,-2.18098838,-1.950647008,-2.172102807,-2.18098838,-2.18098838
"3771",190426613,"Coral Bay, Western Australia, Australia",557,-23.13468,113.7731,-1.975040354,-2.20804412,-2.176476902,-2.20804412,-2.20804412,-1.888589688,-2.20804412,-1.888958221,-1.888589688,-2.20804412,-2.20804412
"3772",190428225,"Praia do Futuro, Fortaleza, Brazil",774,-3.753264,-38.45082,-2.042480471,-2.183270519,-2.183270519,-2.183270519,-2.183270519,-1.981232001,-2.183270519,-2.179235326,-1.981232001,-2.183270519,-2.183270519
"3773",190428845,"Jericoacoara (and vicinity), Brazil",464,-2.794451,-40.517021,-2.031741261,-2.188334714,-2.188334714,-2.188334714,-2.188334714,-1.997714005,-2.188334714,-2.188334714,-1.997714005,-2.188334714,-2.188334714
"3774",190428907,"Natal (and vicinity), Brazil",464,-5.872522,-35.178699,-2.037797341,-2.189455844,-2.189455844,-2.189455844,-2.189455844,-1.997524942,-2.189455844,-2.152741148,-2.012402082,-2.189455844,-2.189455844
"3775",190429310,"Thasos, Greece",557,40.67013,24.64981,-2.053410253,-2.182640358,-2.182640358,-2.182640358,-2.182640358,-2.044896083,-2.182640358,-2.182640358,-2.044896083,-2.182640358,-2.182640358
"3776",190430333,"Ingolstadt (and vicinity), Germany",464,48.772288,11.435177,-2.100443963,-2.1627588,-2.183168039,-2.183168039,-2.183168039,-2.05046877,-2.183168039,-2.183168039,-2.062243706,-2.183168039,-2.183168039
"3777",190430426,"Ingolstadt, Germany",774,48.75521,11.39458,-2.107323988,-2.181728633,-2.181728633,-2.181728633,-2.181728633,-2.100232342,-2.181728633,-2.181728633,-2.100232342,-2.181728633,-2.181728633
"3778",190431945,"Rosalind Franklin University of Medicine and Science, North Chicago, Illinois, United States",681,42.30098,-87.86128,-2.078125588,-2.195618565,-2.202322363,-2.202322363,-2.039570821,-1.792543593,-2.202322363,-2.040794024,-1.831997378,-2.202322363,-2.202322363
"3779",190433898,"Hua Hin Beach, Hua Hin, Thailand",557,12.54286,99.97009,-2.052812619,-2.204843276,-2.197911465,-2.204843276,-2.191132259,-1.903942649,-2.204843276,-2.046008118,-1.923450638,-2.197160126,-2.204843276
"3780",190435231,"Bentwisch, Germany",557,54.11721,12.21082,-2.158494891,-2.176064784,-2.176064784,-2.176064784,-2.176064784,-2.141608255,-2.176064784,-2.176064784,-2.141608255,-2.176064784,-2.176064784
"3781",190436068,"Esch-sur-Sure, Luxembourg",557,49.90141,5.928354,-2.168934344,-2.178511368,-2.178511368,-2.178511368,-2.178511368,-2.064052402,-2.178511368,-1.958819649,-2.162539744,-2.178511368,-2.178511368
"3782",190436099,"Millstatter Lake, Austria",774,46.78736,13.58696,-2.10861597,-2.18268277,-2.18268277,-2.18268277,-2.18268277,-2.118454456,-2.18268277,-2.18268277,-2.118454456,-2.18268277,-2.18268277
"3783",190437463,"Asahikawa, Japan",774,43.77453,142.3656,-2.131727914,-2.07789671,-2.192361605,-2.192361605,-2.192361605,-1.936546549,-2.192361605,-2.097822711,-1.9476042,-2.192361605,-2.192361605
"3784",190438455,"Andros Town, Andros, Greece",774,37.84843,24.94393,-2.152453932,-2.182549671,-2.182549671,-2.182549671,-2.182549671,-1.962936266,-2.182549671,-2.182549671,-2.131176312,-2.182549671,-2.182549671
"3785",190439075,"La Serena, Chile",774,-29.90134,-71.2221,-2.165723653,-2.180977821,-2.180977821,-2.180977821,-2.180977821,-2.158292895,-2.180977821,-2.180977821,-2.158292895,-2.180977821,-2.180977821
"3786",190440098,"Ipatinga (and vicinity), Brazil",464,-19.46764,-42.58451,-2.126442865,-2.176370519,-2.176370519,-2.176370519,-2.176370519,-2.126442865,-2.176370519,-2.176370519,-2.126442865,-2.176370519,-2.176370519
"3787",190443322,"Kissamos, Greece",774,35.44043,23.61049,-2.117398905,-2.18059689,-2.18059689,-2.18059689,-2.18059689,-2.098223562,-2.18059689,-2.18059689,-2.098223562,-2.18059689,-2.18059689
"3788",190444314,"Maprao Island, Thailand",557,7.936444,98.42809,-2.148766332,-2.209423774,-2.209423774,-2.037401502,-2.209423774,-1.932611217,-2.209423774,-1.747229866,-2.041302207,-2.208043303,-2.209423774
"3789",190446825,"Ingenbohl, Switzerland",557,47.00262,8.597598,-2.158833844,-2.177866617,-2.177866617,-2.177866617,-2.177866617,-2.158833844,-2.177866617,-2.177866617,-2.158833844,-2.177866617,-2.177866617
"3790",190446918,"Boscobel, Jamaica",557,18.41651,-76.96829,-2.161378682,-2.178213041,-2.178213041,-2.178213041,-2.178213041,-2.11968757,-2.178213041,-2.087229052,-2.119919007,-2.178213041,-2.178213041
"3791",190447445,"Santa Ana (and vicinity), El Salvador",464,13.86819,-89.66534,-2.18020023,-2.18020023,-2.18020023,-2.18020023,-2.18020023,-2.170102072,-2.18020023,-2.18020023,-2.170102072,-2.18020023,-2.18020023
"3792",190447724,"Bald Eagle State Park, Howard, Pennsylvania, United States of America",681,41.03496,-77.65051,-2.024288893,-2.195811078,-2.195811078,-2.195811078,-2.081471254,-1.956959118,-2.195811078,-1.983321604,-1.983768389,-2.195811078,-2.195811078
"3793",190448251,"Isarco Valley, Italy",774,46.82176,11.54027,-2.078416211,-2.137994703,-2.18772944,-2.18772944,-2.18772944,-1.975547461,-2.18772944,-2.061632653,-1.992020085,-2.18772944,-2.18772944
"3794",190448747,"Texas Medical Center, Houston, Texas, United States of America",774,29.71193,-95.39472,-1.900367063,-2.211473651,-2.199590101,-2.206093579,-1.945691804,-1.714084839,-2.217466779,-1.852497866,-1.767314769,-2.217466779,-2.217466779
"3795",190449119,"Dysseldorp, South Africa",557,-33.58818,22.41751,-2.154758103,-2.174115241,-2.174115241,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241,-2.154758103,-2.174115241,-2.174115241
"3796",190451413,"Arlandastad, Sweden",557,59.61588,17.87919,-1.91990632,-2.198664532,-2.198664532,-2.198664532,-2.048724537,-1.757877542,-2.198664532,-1.776780535,-1.807435128,-2.198664532,-2.198664532
"3797",190453242,"Citizens Park, Aiken, South Carolina, United States of America",681,33.53908,-81.69177,-2.05835683,-2.166877284,-2.187771424,-2.187771424,-2.148333313,-1.933021224,-2.187771424,-2.055843718,-1.959587712,-2.187771424,-2.187771424
"3798",190453831,"Disneyland® Park, California, United States of America",557,33.80937,-117.9261,-1.972284236,-2.193218994,-2.115471547,-2.310045764,-2.192193652,-1.661485813,-2.309814428,-1.749019093,-1.756687168,-2.310045764,-2.216256231
"3799",190454389,"Qudos Bank Arena, Sydney Olympic Park, New South Wales, Australia",681,-33.84435,151.0621,-2.035804223,-2.210899266,-2.190006388,-2.222863318,-2.106861544,-1.701589219,-2.222863318,-1.850369549,-1.747887533,-2.221631923,-2.222863318
"3800",190454947,"Governador Valadares, Brazil",557,-18.77645,-41.92126,-2.157762071,-2.177515647,-2.177515647,-2.177515647,-2.177515647,-2.157762071,-2.177515647,-2.177515647,-2.157762071,-2.177515647,-2.177515647
"3801",190458574,"Castelpetroso, Italy",557,41.55376,14.33178,-2.139205814,-2.175196313,-2.175196313,-2.175196313,-2.175196313,-2.139205814,-2.175196313,-2.175196313,-2.139205814,-2.175196313,-2.175196313
"3802",190458946,"Rocky Harbour, Newfoundland and Labrador, Canada",557,49.59573,-57.92726,-2.174277846,-2.174277846,-2.174277846,-2.174277846,-2.174277846,-2.13440037,-2.174277846,-2.174277846,-2.13440037,-2.167230043,-2.174277846
"3803",190459783,"East Coast Zanzibar, Tanzania",774,-6.088872,39.47556,-2.065301685,-2.202568899,-2.134578722,-2.167342971,-2.209965831,-1.987361029,-2.235483554,-1.952510148,-2.020542322,-2.10958462,-2.235483554
"3804",190460465,"Western America Railroad Museum, Barstow, California, United States of America",681,34.90451,-117.0271,-2.118274406,-2.198314799,-2.198314799,-2.198314799,-2.020797458,-1.837679453,-2.198314799,-1.971004035,-1.843607343,-2.198314799,-2.198314799
"3805",190462418,"Samburu (and vicinity), Kenya",464,0.591915,37.5056,-2.141319469,-2.175960552,-2.175960552,-2.175960552,-2.175960552,-2.141319469,-2.175960552,-2.175960552,-2.141319469,-2.175960552,-2.175960552
"3806",190463255,"Busko-Zdroj, Poland",557,50.46843,20.71676,-2.142176485,-2.176269748,-2.176269748,-2.176269748,-2.176269748,-2.142176485,-2.176269748,-2.176269748,-2.142176485,-2.176269748,-2.176269748
"3807",190464216,"Plaza Sendero Shopping Center, San Luis Potosi, San Luis Potosi, Mexico",681,22.13326,-100.9504,-2.122160621,-2.180670788,-2.180670788,-2.180670788,-2.162481819,-2.017703748,-2.180670788,-2.16333839,-2.038276979,-2.180670788,-2.180670788
"3808",190469052,"Wascana Park, Regina, Saskatchewan, Canada",681,50.42625,-104.583,-1.956330998,-2.223711236,-2.197654947,-2.231110489,-2.035570879,-1.55875768,-2.231110489,-1.859400977,-1.598520204,-2.231110489,-2.231110489
"3809",190471067,"Tatai, Cambodia",557,11.5545,103.1449,-1.894869657,-2.195899652,-2.195899652,-2.195899652,-2.195899652,-1.894869657,-2.195899652,-2.195899652,-1.894869657,-2.195899652,-2.195899652
"3810",190474694,"Punta del Diablo, Uruguay",774,-34.00694,-53.54796,-2.176820337,-2.194949611,-2.194949611,-2.194949611,-2.194949611,-2.14268548,-2.194949611,-2.194949611,-2.14268548,-2.194949611,-2.194949611
"3811",190475283,"Georgia National Fairgrounds and Agricenter, Perry, Georgia, United States of America",681,32.44049,-83.75015,-2.126950872,-2.185025711,-2.185025711,-2.185025711,-2.064113476,-1.949872351,-2.185025711,-2.076292696,-1.963964636,-2.185025711,-2.185025711
"3812",190475872,"Le Barroux, France",557,44.15456,5.099822,-2.154513887,-2.17398755,-2.17398755,-2.17398755,-2.17398755,-2.154513887,-2.17398755,-2.17398755,-2.154513887,-2.17398755,-2.17398755
"3813",190478569,"Ridderkerk, Netherlands",557,51.86607,4.598267,-2.155237661,-2.174365883,-2.174365883,-2.174365883,-2.174365883,-2.155237661,-2.174365883,-2.174365883,-2.155237661,-2.174365883,-2.174365883
"3814",190479220,"Sprang-Capelle, Netherlands",557,51.68765,5.002647,-2.175285743,-2.175285743,-2.175285743,-2.175285743,-2.175285743,-2.165172554,-2.175285743,-2.175285743,-2.165172554,-2.175285743,-2.175285743
"3815",190479344,"Jardins, Sao Paulo, Brazil",774,-23.56917,-46.66433,-1.921104144,-2.214380551,-2.17347862,-2.229391187,-2.183988707,-1.840499202,-2.229391187,-2.102616712,-1.865069849,-2.229391187,-2.229391187
"3816",190479964,"Endurance City, United Arab Emirates",557,24.81385,55.2332,-2.094764097,-2.206908884,-2.206908884,-2.206908884,-2.206908884,-1.77439504,-2.206908884,-1.753383682,-1.810542763,-2.206908884,-2.206908884
"3817",190484056,"Museu Blau, Barcelona, Spain",681,41.41142,2.21984,-1.715176585,-2.237591864,-2.098732776,-2.226997749,-2.003225738,-1.592442948,-2.256774951,-1.90039398,-1.624469042,-2.255798369,-2.257793879
"3818",190484242,"Odemira, Portugal",774,37.60867,-8.59009,-2.147239904,-2.18251864,-2.18251864,-2.18251864,-2.18251864,-2.074604851,-2.18251864,-2.18251864,-2.074604851,-2.18251864,-2.18251864
"3819",190484769,"Kurume, Japan",557,33.30548,130.5693,-2.180517905,-2.180517905,-2.180517905,-2.180517905,-2.180517905,-2.160244357,-2.180517905,-2.180517905,-2.160244357,-2.180517905,-2.180517905
"3820",190484862,"Petronell-Carnuntum, Austria",557,48.11355,16.86068,-2.163522116,-2.173596496,-2.173596496,-2.173596496,-2.173596496,-2.163522116,-2.173596496,-2.173596496,-2.163522116,-2.173596496,-2.173596496
"3821",190485203,"Silverstone Circuit, Towcester, England, United Kingdom",681,52.07364,-1.021265,-1.784566126,-2.173916533,-2.204525811,-2.217433616,-2.076356133,-1.711131486,-2.217433616,-1.771230053,-1.747244788,-2.217433616,-2.217433616
"3822",190485265,"Brunssum, Netherlands",557,50.94306,5.9779,-2.174990955,-2.174990955,-2.174990955,-2.174990955,-2.174990955,-2.165135936,-2.174990955,-2.174990955,-2.165135936,-2.174990955,-2.174990955
"3823",190485699,"Ferno, Italy",557,45.61921,8.739161,-1.713400677,-2.134185095,-2.165689786,-2.262951935,-2.182164772,-1.310252981,-2.262951935,-1.533769538,-1.350112019,-2.262951935,-2.262951935
"3824",190486009,"Grants (and vicinity), New Mexico, United States of America",464,35.132947,-107.82766,-2.110644517,-2.188185847,-2.188185847,-2.188185847,-2.10217072,-1.890518086,-2.188185847,-2.006679825,-1.914829398,-2.188185847,-2.188185847
"3825",190489202,"Playa Las Hojas, El Salvador",557,13.36122,-89.03881,-2.179926324,-2.179926324,-2.179926324,-2.179926324,-2.179926324,-2.088064006,-2.179926324,-1.980101074,-2.088064006,-2.179926324,-2.179926324
"3826",190489450,"James Madison University, Harrisonburg, Virginia, United States of America",681,38.43892,-78.87292,-2.086438691,-2.188587501,-2.221872157,-2.221872157,-2.052361602,-1.771728418,-2.216843778,-1.9942541,-1.799847185,-2.221872157,-2.221872157
"3827",190490380,"Zempin, Germany",557,54.06417,13.94871,-2.174730428,-2.174730428,-2.174730428,-2.174730428,-2.174730428,-2.155935604,-2.174730428,-2.174730428,-2.155935604,-2.174730428,-2.174730428
"3828",190490566,"WestGate Mall, Spartanburg, South Carolina, United States of America",681,34.93921,-81.99291,-2.118748945,-2.191567623,-2.191567623,-2.191567623,-2.080916156,-1.925515668,-2.191567623,-2.060931936,-1.961348647,-2.191567623,-2.191567623
"3829",190492736,"Darlington Raceway, Darlington, South Carolina, United States of America",681,34.29276,-79.90652,-2.077317418,-2.187275297,-2.200799389,-2.201367662,-2.035097809,-1.684875926,-2.197768504,-2.031612388,-1.723033102,-2.201367662,-2.201367662
"3830",190492891,"Vigan, Philippines",557,17.56115,120.39,-2.190639766,-2.203830038,-2.143610472,-2.203830038,-2.167589772,-1.877141592,-2.203830038,-2.002362306,-2.088180757,-2.203830038,-2.203830038
"3831",190493480,"Fujisawa, Japan",557,35.36346,139.4588,-2.162097822,-2.180928083,-2.180928083,-2.180928083,-2.180928083,-2.110060147,-2.180928083,-2.133879411,-2.110060147,-2.180928083,-2.180928083
"3832",190495588,"FirstEnergy Stadium, Reading, Pennsylvania, United States of America",681,40.36459,-75.93484,-1.92082736,-2.214594753,-2.214961561,-2.215115631,-1.992647084,-1.698543566,-2.215115631,-1.917733813,-1.74736211,-2.215115631,-2.215115631
"3833",190496580,"Wald, Switzerland",557,47.2872,8.921303,-2.155935604,-2.174730428,-2.174730428,-2.174730428,-2.174730428,-2.155935604,-2.174730428,-2.174730428,-2.155935604,-2.174730428,-2.174730428
"3834",190497882,"Palais des Congres de Paris, Paris, France",681,48.87859,2.282975,-1.880641375,-2.228994255,-1.999486752,-2.2257736,-2.049096056,-1.630803165,-2.231758496,-1.983031967,-1.656616734,-2.231630451,-2.232408104
"3835",190499122,"Kensington High Street, London, England, United Kingdom",557,51.50001,-0.19501,-1.738516137,-2.192289852,-2.165536161,-2.228554787,-2.051986511,-1.609041474,-2.209553727,-1.840181399,-1.656990712,-2.228554787,-2.228554787
"3836",190500455,"Village Green Shopping Centre, Dublin, Ireland",681,53.28722,-6.36011,-1.496008948,-2.223761743,-2.197052515,-2.241703789,-2.058022246,-1.559828709,-2.255426111,-1.694107581,-1.619654859,-2.25791802,-2.259623634
"3837",190500765,"Capurgana, Acandi, Colombia",557,8.634075,-77.35084,-1.907377614,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901,-2.183419901
"3838",190504392,"Manta, Ecuador (MEC-Eloy Alfaro Intl.)",712,-0.952875,-80.68414,-2.168610678,-2.186943358,-2.186943358,-2.186943358,-2.186943358,-1.95112181,-2.186943358,-1.940008687,-2.007708824,-2.186943358,-2.186943358
"3839",190511522,"Phuket Fantasea, Kamala, Thailand",681,7.95571,98.28599,-1.864888946,-2.228939864,-2.20852523,-2.204714837,-2.182446996,-1.732291863,-2.235976973,-1.836772503,-1.779613996,-2.224323211,-2.235976973
"3840",190513258,"Discovery Shopping Mall, Kuta, Indonesia",681,-8.72816,115.1685,-1.824922574,-2.234564922,-2.162765192,-2.193729788,-2.182086891,-1.644708852,-2.255615657,-1.784375253,-1.696147681,-2.251578293,-2.255615657
