"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Business_Budget","Business_Business","Business_Conferences","Business_Port","Business_Resorts","Business_University"
"3667",190996362,"Chihuly Garden and Glass, Seattle, Washington, United States of America",681,47.6201,-122.3495,"North America",0.0816335,0.12819,0.06035934,0.07165786,0.04264807,0.0497148
"3668",191002221,"Boston Medical Center, Boston, Massachusetts, United States of America",681,42.33578,-71.0724,"North America",0.07608893,0.1460086,0.06842573,0.09345797,0.0430312,0.08861108
"3669",191007057,"Jaarbeurs Utrecht, Utrecht, Netherlands",681,52.08672,5.10561,"Europe",0.07497164,0.09861127,0.06259586,0.06245966,0.06245966,0.08296734
"3670",191007739,"Lunahuana, Peru",557,-13.00539,-76.10168,"South America",0.06680419,0.06969019,0.06680419,0.06680419,0.06680419,0.06680419
"3671",191009413,"Rue de Rivoli, Paris, France",557,48.86026,2.343632,"Europe",0.06803117,0.07787849,0.05886151,0.05698554,0.05698554,0.0577682
"3672",191010064,"Indian Wells Golf Course, Indian Wells, California, United States of America",681,33.72374,-116.3298,"North America",0.07208971,0.09868134,0.06119962,0.05198316,0.05198316,0.05784955
"3673",191013102,"Tecumseh's Old West Miniature Village and Museum, Cody, Wyoming, United States of America",681,44.51442,-109.1003,"North America",0.07803176,0.07099976,0.06221836,0.06221836,0.06221836,0.06221836
"3674",191019116,"Keller Auditorium, Portland, Oregon, United States of America",681,45.51263,-122.6786,"North America",0.09733988,0.1143778,0.06640035,0.04811914,0.04753502,0.05952606
"3675",191023456,"Pelican Hill Golf Course, Newport Beach, California, United States of America",681,33.58719,-117.8551,"North America",0.07551717,0.1336764,0.07535964,0.06268864,0.05344729,0.06236936
"3676",191025068,"Newport on the Levee, Newport, Kentucky, United States of America",681,39.09457,-84.49624,"North America",0.07890132,0.1025508,0.0607451,0.05421989,0.05378269,0.06165777
"3677",191029439,"Antelope Canyon, Page, Arizona, United States of America",681,36.86274,-111.3751,"North America",0.09627975,0.0711199,0.05973324,0.05973324,0.05973324,0.05973324
"3678",191029563,"Lincoln City Skate Park, Lincoln City, Oregon, United States of America",681,44.9813,-124.0046,"North America",0.07131863,0.07379771,0.05490569,0.05490569,0.05490569,0.05816485
"3679",191034771,"Indian Canyon, Palm Springs, California, United States of America",681,33.76683,-116.5393,"North America",0.1042077,0.08722278,0.05696884,0.05303444,0.05286828,0.05550605
"3680",191042428,"John's Pass and Village Boardwalk, Treasure Island, Florida, United States of America",681,27.78161,-82.79116,"North America",0.06583803,0.06712135,0.05291416,0.0514898,0.05137371,0.05299311
"3681",191043110,"AmericasMart, Atlanta, Georgia, United States of America",681,33.76057,-84.38756,"North America",0.08463985,0.1389437,0.08610736,0.05397038,0.0536839,0.07401947
"3682",191044877,"Will Rogers State Beach, Los Angeles, California, United States of America",681,34.03577,-118.5359,"North America",0.07415907,0.0937054,0.05413897,0.05838332,0.05214575,0.05696888
"3683",191046272,"Medical University of South Carolina, Charleston, South Carolina, United States of America",681,32.7864,-79.94705,"North America",0.07867342,0.08219384,0.05761772,0.07076808,0.05028222,0.08855112
"3684",191048411,"Hawksnest Tubing Park, Banner Elk, North Carolina, United States of America",681,36.14323,-81.82601,"North America",0.08063607,0.08248947,0.06011378,0.05931445,0.05931445,0.1013263
"3685",191048473,"Grandfather Mountain, Linville, North Carolina, United States of America",681,36.09589,-81.83211,"North America",0.07612625,0.07221401,0.05727654,0.06078236,0.05674,0.08876783
"3686",191051170,"Zollverein Coal Mine World Heritage Site, Essen, Germany",681,51.48648,7.044445,"Europe",0.06707955,0.09426091,0.0642791,0.06427571,0.06427571,0.06435357
"3687",191053557,"Grapeland Water Park, Miami, Florida, United States of America",681,25.7876,-80.25702,"North America",0.1021404,0.1356293,0.05872209,0.163936,0.05367235,0.06047585
"3688",191057649,"Alamo Quarry Market, San Antonio, Texas, United States of America",681,29.49437,-98.47955,"North America",0.07211198,0.1414867,0.06371924,0.06063952,0.05975415,0.06820947
"3689",191071258,"Gettysburg Battlefield Museum, Gettysburg, Pennsylvania, United States of America",681,39.8122,-77.2215,"North America",0.08059399,0.08261184,0.06310683,0.05622834,0.05622834,0.08491395
"3690",191073428,"Camelback Mountain Resort, Tannersville, Pennsylvania, United States of America",681,41.05315,-75.35714,"North America",0.07388199,0.0748302,0.0609649,0.05673654,0.05730378,0.0577814
"3691",191075753,"Haymarket, Edinburgh, Scotland, United Kingdom",774,55.94596,-3.220461,"Europe",0.138297,0.08459288,0.06257216,0.06070587,0.06070587,0.0609424
"3692",191080806,"Belaire Park, Wichita, Kansas, United States of America",681,37.76255,-97.26266,"North America",0.07982121,0.1184384,0.06393216,0.06248228,0.06248228,0.06719627
"3693",191082697,"University of Regina, Regina, Saskatchewan, Canada",681,50.41756,-104.5903,"North America",0.07750596,0.1174442,0.06228304,0.05920944,0.05899296,0.06011946
"3694",191083069,"North Carolina A and T State University, Greensboro, North Carolina, United States of America",681,36.07526,-79.77171,"North America",0.07456749,0.08785257,0.06471218,0.06027898,0.06027898,0.08640419
"3695",191083999,"Armory Square, Syracuse, New York, United States of America",681,43.04773,-76.15553,"North America",0.105429,0.1178216,0.06179882,0.05725883,0.05725883,0.1641765
"3696",191084061,"OnCenter, Syracuse, New York, United States of America",681,43.04359,-76.14752,"North America",0.1060339,0.1172658,0.06169184,0.0570345,0.0570345,0.1673871
"3697",191089486,"Hoffman's Playland, Latham, New York, United States of America",681,42.72945,-73.76073,"North America",0.102964,0.1263398,0.06228357,0.05970032,0.05889775,0.1012736
"3698",191094570,"Old Tel Aviv Port, Tel Aviv, Israel",681,32.09668,34.77285,"Europe",0.06802635,0.08947643,0.06079264,0.08243935,0.06040229,0.07088707
"3699",191094756,"Carmel Market, Tel Aviv, Israel",681,32.06804,34.76812,"Europe",0.06786703,0.08934429,0.06063332,0.08662399,0.06024297,0.07126274
"3700",191099375,"Cielo Vista Mall, El Paso, Texas, United States of America",681,31.77682,-106.3827,"North America",0.08444529,0.1177346,0.06290888,0.06207271,0.06199451,0.06242431
"3701",191099809,"BBVA Compass Stadium, Houston, Texas, United States of America",681,29.75327,-95.3514,"North America",0.07691215,0.1809355,0.07966679,0.05617534,0.05604146,0.06875651
"3702",191104738,"Hilton Beach, Tel Aviv, Israel",681,32.08938,34.76969,"Europe",0.06775317,0.08920324,0.06051946,0.08494891,0.0601291,0.07274063
"3703",191106877,"North Carolina Botanical Garden, Chapel Hill, North Carolina, United States of America",681,35.89991,-79.03259,"North America",0.09415587,0.09727947,0.06794276,0.06015631,0.06015631,0.156585
"3704",191109419,"Reef Hotel Casino, Cairns, Queensland, Australia",681,-16.92316,145.7792,"Australia",0.08063909,0.07554349,0.05595862,0.0816507,0.05581695,0.0556441
"3705",191113139,"Colonial Williamsburg Visitor Center, Williamsburg, Virginia, United States of America",681,37.279,-76.69808,"North America",0.08676061,0.07511985,0.05969445,0.06249419,0.05661679,0.08176775
"3706",191118440,"Desert Research Institute, Las Vegas, Nevada, United States of America",681,36.11473,-115.1473,"North America",0.2025694,0.1250216,0.06452215,0.04018836,0.03930123,0.0418652
"3707",191120455,"Wachusett Mountain Ski Area, Westminster, Massachusetts, United States of America",681,42.50312,-71.88622,"North America",0.07262856,0.09848786,0.06718081,0.06440605,0.06345555,0.06787766
"3708",191121137,"Periyar Boat Landing, Thekkady, India",681,9.57595,77.17944,"Asia",0.0648481,0.07472577,0.0648481,0.0648481,0.0648481,0.0648481
"3709",191122036,"Houston Premium Outlets, Cypress, Texas, United States of America",681,29.99521,-95.75835,"North America",0.07107376,0.1008872,0.06471863,0.06877886,0.06471863,0.06472806
"3710",191123679,"Massaciuccoli Lake, Viareggio, Italy",681,43.83348,10.30628,"Europe",0.06485669,0.06988999,0.06366919,0.06366919,0.06366919,0.06366919
"3711",191132917,"Kates Berry Farm, Swansea, Tasmania, Australia",681,-42.14568,148.0563,"Australia",0.06379729,0.06582138,0.06379729,0.06379729,0.06379729,0.06379729
"3712",191134312,"Puxi, Shanghai, China",557,31.21466,121.4286,"Asia",0.0774871,0.1262941,0.05900295,0.06367233,0.0585006,0.07117712
"3713",191138435,"Village West, Kansas City, Kansas, United States of America",774,39.12525,-94.82484,"North America",0.06017513,0.08042264,0.06017513,0.06017513,0.06017513,0.06017513
"3714",191142527,"The Tricycle Theatre, London, England, United Kingdom",681,51.54345,-0.19992,"Europe",0.09225994,0.1173824,0.05752627,0.05107096,0.05060787,0.05217901
"3715",191144666,"Bilbao Old Town, Bilbao, Spain",774,43.25804,-2.923852,"Europe",0.08255438,0.06406175,0.06145317,0.06145317,0.06145317,0.06145317
"3716",191151083,"Lehigh Valley Zoo, Schnecksville, Pennsylvania, United States of America",681,40.65835,-75.6267,"North America",0.07955058,0.1038474,0.06216146,0.06216146,0.06216146,0.0803234
"3717",191154741,"Puerto Rico Premium Outlets, Barceloneta, Puerto Rico",681,18.44879,-66.50851,"South America",0.06856682,0.07566219,0.06033532,0.05488865,0.05423484,0.05423484
"3718",191160259,"Francolini-Sommo Alto Ski Lift, Folgaria, Italy",681,45.90577,11.18602,"Europe",0.06497404,0.07130917,0.06497404,0.06497404,0.06497404,0.06497404
"3719",191163514,"Thermal Park of Cola di Lazise, Lazise, Italy",681,45.47387,10.74326,"Europe",0.06584054,0.06536287,0.06319592,0.07213293,0.06357583,0.06319592
"3720",191167110,"The Mall at Rockingham Park, Salem, New Hampshire, United States of America",681,42.76784,-71.23071,"North America",0.08523304,0.1103771,0.06363627,0.06254111,0.06254111,0.06633116
"3721",191174271,"Kadikoy Port, Istanbul, Turkey",681,40.97237,29.20329,"Europe",0.06415392,0.1098057,0.06374978,0.06853102,0.06351695,0.06351695
"3722",191176193,"Box Canyon Falls Park, Ouray, Colorado, United States of America",681,38.01816,-107.6777,"North America",0.06317053,0.0669502,0.06248873,0.06248873,0.06248873,0.06248873
"3723",191178053,"San Clemente State Beach, San Clemente, California, United States of America",681,33.40334,-117.6022,"North America",0.09580931,0.07650866,0.06056785,0.06056785,0.06173239,0.06056785
"3724",191178425,"Viale Ceccarini, Riccione, Italy",681,44.0004,12.65732,"Europe",0.06502118,0.07399909,0.0645611,0.0645611,0.0645611,0.0645611
"3725",191180905,"University of Milano-Bicocca, Milan, Italy",681,45.51743,9.213385,"Europe",0.07608764,0.1121451,0.06395565,0.06188624,0.06188537,0.06753622
"3726",191188469,"Mall of Abilene, Abilene, Texas, United States of America",681,32.40028,-99.76121,"North America",0.07907283,0.09024928,0.06313494,0.06312773,0.06312773,0.08447664
"3727",191189027,"Hardin Simmons University, Abilene, Texas, United States of America",681,32.47662,-99.73425,"North America",0.07893765,0.09011411,0.06299976,0.06299255,0.06299255,0.08434146
"3728",191190949,"Santa Maria Novella Square, Florence, Italy",681,43.77369,11.24909,"Europe",0.06890573,0.07090653,0.06016723,0.0592612,0.0592612,0.05937804
"3729",191206697,"Tatra Museum, Zakopane, Poland",681,49.2952,19.95027,"Europe",0.06500389,0.06936874,0.06426751,0.06426751,0.06426751,0.06426751
"3730",191220058,"Tanner Amphitheater, Springdale, Utah, United States of America",681,37.20036,-113.4447,"North America",0.1150261,0.08351674,0.05808741,0.05639692,0.05646355,0.06149496
"3731",191229916,"Champlain Centre, Plattsburgh, New York, United States of America",681,44.70195,-73.49202,"North America",0.08705283,0.09376616,0.06053564,0.06053564,0.06053564,0.07828619
"3732",191230102,"Amsterdam Chinatown, Amsterdam, Netherlands",681,52.37354,4.900205,"Europe",0.08219616,0.09059067,0.06998883,0.05847573,0.05185962,0.05214752
"3733",191239061,"Mega Kuningan, Jakarta, Indonesia",681,-6.22706,106.826,"Asia",0.06775599,0.1112002,0.06273016,0.06269114,0.06269114,0.06269114
"3734",191247059,"Langstrasse, Zurich, Switzerland",774,47.37732,8.527262,"Europe",0.07927046,0.06781914,0.0664489,0.0664489,0.0664489,0.0664489
"3735",191247896,"Lagenda Park, Langkawi, Malaysia",681,6.333846,99.80372,"Asia",0.08470619,0.07011775,0.05845609,0.06051468,0.05845609,0.05845609
"3736",191252515,"Membertou, Nova Scotia, Canada",557,46.11071,-60.18464,"North America",0.06893902,0.121937,0.07345111,0.1048612,0.05911157,0.05911157
"3737",191253507,"Baguio Botanical Garden, Baguio, Philippines",681,16.41505,120.613,"Asia",0.07778006,0.07390625,0.0633018,0.0633018,0.0633018,0.0633018
"3738",191260265,"Schaumburg Convention Center, Schaumburg, Illinois, United States of America",681,42.06137,-88.04164,"North America",0.106256,0.1201131,0.06924566,0.05970918,0.05970918,0.06014618
"3739",191262838,"Neustadt, Dresden, Germany",774,51.07516,13.75815,"Europe",0.07307413,0.07944771,0.06412769,0.06412769,0.06412769,0.06412769
"3740",191264977,"Gateway Shopping Centre, Umhlanga, South Africa",681,-29.72612,31.06698,"Africa",0.06445632,0.0908382,0.06445632,0.06445632,0.06445632,0.06445632
"3741",191266868,"Nanjo, Japan",557,26.16287,127.7863,"Asia",0.06662381,0.06932944,0.06662381,0.06662381,0.06662381,0.06662381
"3742",191269472,"Hidcote Manor Garden, Chipping Campden, England, United Kingdom",681,52.08398,-1.74435,"Europe",0.06362961,0.08190984,0.06193218,0.06193218,0.06193218,0.06193218
"3743",191272882,"God's Window, Graskop, South Africa",681,-24.96,30.94781,"Africa",0.06914189,0.07547679,0.0649025,0.0649025,0.06562732,0.0649025
"3744",191273688,"Mercedes Benz Factory, Sindelfingen, Germany",681,48.69751,8.981965,"Europe",0.07237517,0.1036311,0.06455635,0.06422435,0.06250921,0.06278946
"3745",191275517,"Sudeley Castle, Cheltenham, England, United Kingdom",681,51.94743,-1.956735,"Europe",0.07866115,0.08594379,0.06312938,0.06182373,0.06182373,0.06233185
"3746",191276168,"Toro County Park, Monterey, California, United States of America",681,36.60339,-121.6923,"North America",0.1471962,0.0907934,0.06261791,0.06261791,0.06261791,0.06331589
"3747",191278059,"Lufthansa Flight Training Center, Frankfurt, Germany",681,50.04755,8.55166,"Europe",0.08076298,0.1398834,0.06408513,0.06039594,0.05977968,0.05975375
"3748",191288227,"Old Town, Toulon, France",557,43.12215,5.933122,"Europe",0.0664193,0.06635735,0.06635735,0.08195299,0.06635735,0.06635735
"3749",191288971,"Midtown, Miami, Florida, United States of America",774,25.80786,-80.19434,"North America",0.09602128,0.08204281,0.06320213,0.07599791,0.06320213,0.06936374
"3750",191289467,"Court Avenue Entertainment District, Des Moines, Iowa, United States of America",557,41.5825,-93.6217,"North America",0.06122444,0.08758871,0.06122444,0.06122444,0.06122444,0.06772459
"3751",191295295,"Hoxton Square, London, England, United Kingdom",681,51.52735,-0.08122,"Europe",0.09278145,0.1540929,0.05205258,0.04922004,0.04921979,0.05169186
"3752",191296194,"Lake Avandaro, Valle de Bravo, Mexico, Estado de, Mexico",557,19.19478,-100.1463,"South America",0.06619496,0.06989045,0.06619496,0.06619496,0.06619496,0.06619496
"3753",191296225,"Milton-Freewater, OR, United States of America",774,45.93557,-118.3831,"North America",0.06664986,0.06664986,0.06664986,0.06664986,0.06664986,0.06664986
"3754",191297248,"Alexandra Palace, London, England, United Kingdom",681,51.63214,-0.164297,"Europe",0.08203322,0.08585641,0.06238621,0.06238621,0.06238621,0.06512464
"3755",191297465,"Mutsu, Japan",557,41.24842,141.0291,"Asia",0.06578947,0.06578947,0.06578947,0.06578947,0.06578947,0.06578947
"3756",191297806,"Elmia Exhibition Center, Jonkoping, Sweden",681,57.78827,14.22838,"Europe",0.07171254,0.07436866,0.06549948,0.07234153,0.06549948,0.06549948
"3757",191300565,"Colonial Life Arena, Columbia, South Carolina, United States of America",681,33.99425,-81.03607,"North America",0.08149488,0.1060218,0.06371438,0.05997489,0.05980279,0.1127966
"3758",191307199,"Mystic Seaport, Mystic, Connecticut, United States of America",681,41.36139,-71.96545,"North America",0.09177941,0.07220894,0.05583012,0.07650577,0.05388992,0.05436925
"3759",191311136,"Tortuga Bay Beach, Puerto Ayora, Ecuador",681,-0.76054,-90.33203,"South America",0.07628306,0.06803154,0.06506916,0.06855881,0.06506916,0.06506916
"3760",191317181,"Lake George Shoreline Cruises, Lake George, New York, United States of America",681,43.42347,-73.71264,"North America",0.07909272,0.07157735,0.05946208,0.05791769,0.05791769,0.05791769
"3761",191317801,"Point Loma, San Diego, California, United States of America",557,32.70544,-117.2387,"North America",0.0628772,0.06612443,0.05363273,0.1459609,0.04984944,0.05627616
"3762",191326419,"Beale Air Force Base, Marysville, California, United States of America",681,39.14582,-121.4259,"North America",0.08328649,0.09707431,0.07008921,0.0639658,0.0639658,0.0639658
"3763",191330418,"Revere Beach, Revere, Massachusetts, United States of America",681,42.41254,-70.98995,"North America",0.07894051,0.1472287,0.06797981,0.1021822,0.04638153,0.07134665
"3764",191336711,"New York Medical College, Hawthorne, New York, United States of America",681,41.08572,-73.80808,"North America",0.07524561,0.1169199,0.06944269,0.05951897,0.05951897,0.0694068
"3765",191340555,"Harrahs Cherokee Casino, Cherokee, North Carolina, United States of America",681,35.46843,-83.30053,"North America",0.09004725,0.07314733,0.05924353,0.055998,0.055998,0.05785606
"3766",191343903,"Appalachian Ski Mtn., Blowing Rock, North Carolina, United States of America",681,36.17406,-81.66103,"North America",0.08258659,0.08532181,0.06018373,0.05930251,0.05930251,0.1072215
"3767",191361666,"University of Moncton, Moncton, New Brunswick, Canada",681,46.10622,-64.79124,"North America",0.07142019,0.1044031,0.06220495,0.05946679,0.05946679,0.06450773
"3768",191364487,"Raging Waters, San Jose, California, United States of America",681,37.33418,-121.813,"North America",0.08663428,0.1735407,0.07177811,0.05631654,0.05616953,0.07320584
"3769",191364642,"Chittenango Falls State Park, Cazenovia, New York, United States of America",681,42.97795,-75.84274,"North America",0.08563135,0.07807918,0.06418625,0.06417754,0.06417754,0.07608832
"3770",191367556,"Rensselaer Polytechnic Institute, Albany, New York, United States of America",681,42.73032,-73.68424,"North America",0.1057693,0.1021607,0.06292214,0.0617776,0.0617776,0.07704215
"3771",191370129,"Addison Circle Park, Addison, Texas, United States of America",681,32.96021,-96.82787,"North America",0.08024933,0.1546665,0.07283805,0.05897877,0.05895241,0.05966505
"3772",191373818,"Alimos Marina, Alimos, Greece",681,37.91399,23.70623,"Europe",0.0872203,0.08907952,0.06089432,0.09200094,0.06089432,0.06089432
"3773",191374221,"Lexington Opera House, Lexington, Kentucky, United States of America",681,38.04972,-84.49942,"North America",0.09002047,0.1071573,0.06280144,0.05995763,0.05995763,0.08588656
"3774",191375988,"Splish Splash Water Park, Calverton, New York, United States of America",681,40.92255,-72.7286,"North America",0.07638697,0.08664495,0.06145436,0.06836527,0.06145436,0.06283748
"3775",191378189,"Bethpage State Park Golf Course, Old Bethpage, New York, United States of America",681,40.74215,-73.45533,"North America",0.07835988,0.1140384,0.06158245,0.06012339,0.06009921,0.07030019
"3776",191378995,"PNC Music Pavilion, Charlotte, North Carolina, United States of America",681,35.32716,-80.7132,"North America",0.07978079,0.1064267,0.06286051,0.05692969,0.05690151,0.07851661
"3777",191383149,"Cuthbert Amphitheater, Eugene, Oregon, United States of America",681,44.05487,-123.0771,"North America",0.0970632,0.09425863,0.06065754,0.05799758,0.05799758,0.1428798
"3778",191383397,"Place de la Republique, Paris, France",681,48.86742,2.36401,"Europe",0.08278738,0.08128733,0.05587902,0.05526521,0.05506854,0.05671122
"3779",191383645,"Lauberge Casino Lake Charles, Lake Charles, Louisiana, United States of America",681,30.20637,-93.25815,"North America",0.08021619,0.1074982,0.0581115,0.0581115,0.0581115,0.06566798
"3780",191385257,"Eugene Country Club, Eugene, Oregon, United States of America",681,44.06333,-123.0871,"North America",0.09751716,0.09448415,0.06048479,0.05847625,0.05847625,0.1280098
"3781",191387055,"Podersdorf am See, Austria",557,47.84005,16.84229,"Europe",0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396
"3782",191389783,"Eastridge Mall, Casper, Wyoming, United States of America",681,42.84581,-106.2669,"North America",0.07340132,0.09256487,0.06392011,0.06391695,0.06391695,0.06520909
"3783",191392759,"Poughkeepsie Galleria, Poughkeepsie, New York, United States of America",681,41.60037,-73.921,"North America",0.0772799,0.1046095,0.06442393,0.06212775,0.06212775,0.08383071
"3784",191400633,"Sebago Lake State Park, Naples, Maine, United States of America",681,43.93131,-70.58031,"North America",0.06651253,0.06651253,0.06651253,0.06651253,0.06651253,0.06651253
"3785",191403051,"Ballyvourney, Ireland",557,51.9445,-9.176083,"Europe",0.06697069,0.06697069,0.06697069,0.06697069,0.06697069,0.06697069
"3786",191423201,"Baiting Hollow Farm Vineyard, Calverton, New York, United States of America",681,40.95606,-72.7577,"North America",0.08536313,0.08187516,0.06301406,0.06301406,0.06301406,0.06301406
"3787",191425495,"Naval Station Rota, Rota, Spain",681,36.62314,-6.31701,"Europe",0.06497573,0.06890964,0.06497573,0.06497573,0.06497573,0.06497573
"3788",191431664,"Joan Miro Park, Barcelona, Spain",681,41.37799,2.1484,"Europe",0.07579534,0.1046467,0.06399636,0.06631065,0.05882898,0.05918116
"3789",191437647,"Buffalo Niagara Medical Campus, Buffalo, New York, United States of America",681,42.8968,-78.86962,"North America",0.0662273,0.11679,0.04955471,0.06853591,0.04614146,0.07354087
"3790",191438515,"Buffalo State College, Buffalo, New York, United States of America",681,42.93289,-78.8812,"North America",0.07907923,0.1204029,0.05278508,0.06013483,0.04981888,0.0877648
"3791",191450915,"Longford, Ireland",557,53.72439,-7.790872,"Europe",0.06666749,0.06666749,0.06666749,0.06666749,0.06666749,0.06666749
"3792",191454387,"Cubao, Quezon City, Philippines",557,14.61808,121.0576,"Asia",0.08096714,0.07557939,0.06260113,0.06782038,0.06260113,0.06983946
"3793",191462819,"Moab (and vicinity), Utah, United States of America",464,38.58159,-109.5519,"North America",0.1102686,0.08149169,0.05822314,0.05861744,0.05822314,0.05822314
"3794",191464183,"Aquaboggan Water Park, Saco, Maine, United States of America",681,43.55065,-70.40829,"North America",0.09975644,0.09431252,0.06284015,0.141736,0.05769304,0.06460626
"3795",191466880,"Omaruru, Namibia",557,-21.26901,16.18031,"Africa",0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038
"3796",191469050,"Berrini, Sao Paulo, Brazil",557,-23.60562,-46.69454,"South America",0.06562861,0.1158877,0.06818712,0.06561095,0.06561095,0.06561095
"3797",191475002,"Phoenix Park, Dublin, Ireland",774,53.35207,-6.328814,"Europe",0.07312823,0.07920103,0.05064537,0.05640981,0.05064537,0.06058645
"3798",191476893,"East Auckland, New Zealand",774,-36.8973,174.9171,"Australia",0.06603523,0.06603523,0.06603523,0.06603523,0.06603523,0.06603523
"3799",191490502,"Chamonix-Mont-Blanc, France (XCF-Chamonix-Mont-Blanc Train Station)",712,45.92284,6.873725,"Europe",0.06300522,0.06538843,0.06132454,0.06132454,0.06149403,0.06132454
"3800",191493385,"Macae, Brazil (MEA)",712,-22.34281,-41.76393,"South America",0.06527221,0.1416485,0.06527221,0.06527221,0.06527221,0.06527221
"3801",191494873,"Modlin, Poland (WMI-Warsaw-Modlin Mazovia)",712,52.44522,20.65529,"Europe",0.06686297,0.06963459,0.06686297,0.06686297,0.06686297,0.06686297
"3802",191502592,"Naples Botanical Garden, Naples, Florida, United States of America",681,26.10694,-81.77148,"North America",0.07406591,0.0832053,0.05559427,0.0586469,0.05491621,0.05524998
"3803",191507211,"Naples-Fort Myers Greyhound Track, Bonita Springs, Florida, United States of America",681,26.32669,-81.77596,"North America",0.06674484,0.09273228,0.06031635,0.05812373,0.05812373,0.05977153
"3804",191507986,"Pompeii Excavation Site, Pompei, Italy",681,40.74818,14.4819,"Europe",0.06386204,0.07740057,0.05862871,0.07083674,0.05846854,0.0584033
"3805",191529562,"Diamond Jo Casino, Dubuque, Iowa, United States of America",681,42.49709,-90.65823,"North America",0.07326238,0.08023107,0.05887881,0.08088879,0.05824036,0.06925528
"3806",191531081,"Alice Country Club, Alice, Texas, United States of America",681,27.76527,-98.03423,"North America",0.06691329,0.07563921,0.06670449,0.06670449,0.06670449,0.06670449
"3807",191533871,"Bali Nusa Dua Theater, Nusa Dua, Indonesia",681,-8.801114,115.2214,"Asia",0.06920833,0.06435841,0.05491684,0.05316956,0.08812124,0.05316956
"3808",191556129,"La Crosse Fairgrounds Speedway, La Crosse, Wisconsin, United States of America",681,43.90221,-91.10153,"North America",0.08690883,0.09616834,0.06729312,0.06172762,0.06172762,0.07295897
"3809",191569025,"WinStar Casino, Thackerville, Oklahoma, United States of America",681,33.75616,-97.13406,"North America",0.07977883,0.0699054,0.06654288,0.06121483,0.06121483,0.06121483
"3810",191571877,"Frazier Park, Asheboro, North Carolina, United States of America",681,35.70224,-79.8214,"North America",0.0660558,0.08209983,0.06364495,0.06364495,0.06364495,0.06364495
"3811",191584897,"Uehlingen-Birkendorf, Germany",557,47.72123,8.296007,"Europe",0.06604199,0.06604199,0.06604199,0.06604199,0.06604199,0.06604199
"3812",191585703,"SouthPark Mall, Charlotte, North Carolina, United States of America",681,35.15183,-80.82983,"North America",0.07979968,0.1101873,0.0639338,0.05664739,0.05664739,0.08459247
"3813",191588028,"Mont-Tremblant Pedestrian Village, Mont-Tremblant, Quebec, Canada",557,46.21199,-74.58631,"North America",0.0607559,0.05913909,0.05470112,0.05470112,0.05470112,0.05470112
"3814",191588121,"Abbey Road Studios, London, England, United Kingdom",681,51.53226,-0.177555,"Europe",0.09057051,0.1186972,0.0566679,0.04961485,0.04913739,0.05069458
"3815",191594352,"Doheny State Beach, Dana Point, California, United States of America",681,33.46267,-117.6857,"North America",0.07939546,0.0794649,0.05538112,0.08833545,0.05420652,0.05445362
"3816",191595840,"Horseshoe Casino, Cleveland, Ohio, United States of America",681,41.49849,-81.6927,"North America",0.08151193,0.1032226,0.0541853,0.06050625,0.05051537,0.0939654
"3817",191598196,"Bristol Floating Harbour, Bristol, England, United Kingdom",557,51.44945,-2.598478,"Europe",0.09652245,0.132801,0.05762276,0.1207949,0.05491258,0.05954704
"3818",191601048,"Costanera Center, Santiago, Chile",681,-33.41654,-70.60564,"South America",0.06966136,0.09623207,0.06593731,0.06189932,0.06189932,0.06193323
"3819",191605388,"Lyon Part Dieu Station, Lyon, France",774,45.75399,4.855847,"Europe",0.07551623,0.1008513,0.06246869,0.06174259,0.06174259,0.06174259
"3820",191608178,"Bantry Bay Golf Club, Bantry, Ireland",681,51.69966,-9.44249,"Europe",0.06450086,0.06450086,0.06450086,0.06756969,0.06450086,0.06450086
"3821",191613045,"Antelope Valley Fairgrounds, Lancaster, California, United States of America",681,34.71871,-118.1794,"North America",0.06532011,0.09550994,0.06395223,0.06395223,0.06395223,0.06405043
"3822",191617137,"Western Cosenza Coast, Italy",774,39.52665,15.93309,"Europe",0.06586883,0.06903639,0.06586883,0.06586883,0.06586883,0.06586883
"3823",191638000,"West Cork Surf School, Clonakilty, Ireland",681,51.59729,-8.862845,"Europe",0.06549546,0.0668972,0.06549546,0.06549546,0.06549546,0.06549546
"3824",191640263,"Leap Castle, Coolderry, Ireland",681,53.02774,-7.80943,"Europe",0.06619416,0.06981647,0.06619416,0.06619416,0.06619416,0.06619416
"3825",191644293,"Ski Butternut, Great Barrington, Massachusetts, United States of America",681,42.18356,-73.31965,"North America",0.09776246,0.07679343,0.06272589,0.06296272,0.0625898,0.06346025
"3826",191652911,"Iglesias, Italy",774,39.32251,8.525494,"Europe",0.06638549,0.0688528,0.06638549,0.06638549,0.06638549,0.06638549
"3827",191654368,"San Teodoro (Sardinia), Italy",774,40.78186,9.657166,"Europe",0.06308939,0.06498747,0.06308939,0.07864874,0.06478292,0.06308939
"3828",191657778,"Banff, AB, Canada (YBA)",712,51.20831,-115.541,"North America",0.1025812,0.06796521,0.05604747,0.0514842,0.0514842,0.05220943
"3829",191662242,"International Trade Fair of Sardinia, Cagliari, Italy",681,39.20239,9.131735,"Europe",0.06430459,0.08437535,0.06452933,0.06731738,0.06429753,0.06429753
