"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"4078",193067286,"Encuentro Beach, Cabarete, Dominican Republic",681,19.75948,-70.4577,"South America",0.06821529,0.06503039,0.05949554,0.0673357,0.05949554,0.06060251,0.06438983,0.0693645,0.05949554,0.06481407,0.05949554,0.06023352,0.05949554,0.06292498,0.05949554,0.05949554,0.06894196,0.07744149,0.06134049,0.06060251,0.05949554,0.06503039,0.05949554,0.06981421,0.05949554,0.06281645,0.05949554,0.06781044,0.05949554,0.05949554,0.05949554,0.05949554,0.0885173,0.08815111,0.07715517,0.06392342,0.06303731,0.07032094
"4079",193067658,"Bayahibe Beach, Bayahibe, Dominican Republic",681,18.38872,-68.83624,"South America",0.05487419,0.0580348,0.05074025,0.07769105,0.05074025,0.05074025,0.07087909,0.07019968,0.05142924,0.07312711,0.05074025,0.05469749,0.05074025,0.05211823,0.05074025,0.05074025,0.05983417,0.05074025,0.05074025,0.05074025,0.05142924,0.05633674,0.05074025,0.07179495,0.05074025,0.05280722,0.05074025,0.08924421,0.05074025,0.05074025,0.05074025,0.05074025,0.05240319,0.0941517,0.06111603,0.05280722,0.05074025,0.05522993
"4080",193068774,"Bayview Village Shopping Centre, Toronto, Ontario, Canada",681,43.76738,-79.38499,"North America",0.05678116,0.06270901,0.05677999,0.05677999,0.05681812,0.05677999,0.06129216,0.05677999,0.06252853,0.05677999,0.06033737,0.05677999,0.05677999,0.05760121,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.1472114,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.05677999,0.09334528,0.100609,0.05677999,0.05677999,0.05677999
"4081",193069456,"Peace Tower, Ottawa, Ontario, Canada",681,45.42469,-75.69953,"North America",0.0546573,0.07462381,0.05169213,0.05511328,0.05375986,0.0522235,0.05396036,0.0522235,0.06045986,0.051978,0.05169213,0.05195781,0.05169213,0.05169213,0.05183672,0.05169213,0.05381764,0.05169213,0.05408333,0.05248919,0.05195781,0.05408333,0.05169213,0.1500177,0.06476781,0.05248919,0.05195781,0.05169213,0.05195781,0.05408333,0.05434901,0.05169213,0.05237259,0.08537966,0.2357137,0.05328626,0.05169213,0.05328626
"4082",193071037,"Temple Street Children's University Hospital, Dublin, Ireland",681,53.3568,-6.26234,"Europe",0.05387281,0.07380194,0.05260904,0.06645551,0.05298974,0.05260904,0.07552641,0.05299436,0.05415029,0.05294161,0.05507798,0.0528017,0.05260904,0.0647866,0.05260904,0.05260904,0.05318701,0.05260904,0.05299436,0.05299436,0.05260904,0.06642751,0.05260904,0.1545376,0.07635797,0.05299436,0.05260904,0.05260904,0.05260904,0.05260904,0.05260904,0.05260904,0.05260904,0.06115003,0.1835578,0.05260904,0.05260904,0.05376498
"4083",193071502,"TPC Summerlin, Las Vegas, Nevada, United States of America",681,36.18972,-115.2999,"North America",0.05609846,0.05860896,0.04975873,0.05067384,0.04975873,0.04975873,0.05595712,0.05066207,0.05161459,0.0498455,0.04975873,0.04975873,0.04975873,0.05187984,0.04975873,0.04975873,0.05066207,0.04975873,0.05156542,0.05016607,0.04975873,0.05066207,0.04975873,0.1400907,0.04975873,0.0533721,0.04975873,0.04975873,0.04975873,0.05066207,0.05066207,0.04975873,0.05066207,0.08298189,0.101058,0.05156542,0.04975873,0.05066207
"4084",193080430,"Rapazzini Winery, Gilroy, California, United States of America",681,36.96443,-121.5518,"North America",0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.1161902,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.06371703,0.07585141,0.08742498,0.06371703,0.06371703,0.06371703
"4085",193083964,"The Village at Fairview, Allen, Texas, United States of America",681,33.13103,-96.65236,"North America",0.06203991,0.06348312,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.2619924,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.06203991,0.07437528,0.1150743,0.06203991,0.06203991,0.06203991
"4086",193086196,"Dr Pepper Arena, Frisco, Texas, United States of America",681,33.10091,-96.81858,"North America",0.05911503,0.06357666,0.05911503,0.05985863,0.05911503,0.05911503,0.06581311,0.05911503,0.06284635,0.05911503,0.05911503,0.05911503,0.05911503,0.05985863,0.05911503,0.05911503,0.05985863,0.05911503,0.05911503,0.05911503,0.05911503,0.05985863,0.05911503,0.2309528,0.05911503,0.06000265,0.05911503,0.05911503,0.05911503,0.05911503,0.06060224,0.05911503,0.05911503,0.08380185,0.0829791,0.05985863,0.05911503,0.05911503
"4087",193091838,"Mississauga Grand Banquet and Convention Centre, Mississauga, Ontario, Canada",681,43.62616,-79.67631,"North America",0.0559587,0.05963898,0.05562412,0.06139757,0.05603624,0.05562412,0.05699377,0.05562412,0.06689826,0.05563437,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05629327,0.05562412,0.09754735,0.05919733,0.0559587,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.05562412,0.08955433,0.1049358,0.0559587,0.05562412,0.05562412
"4088",193095000,"Blue Hills Ski Area, Canton, Massachusetts, United States of America",681,42.21331,-71.11478,"North America",0.04829539,0.07215065,0.04717032,0.07319804,0.05400631,0.04717032,0.05606682,0.04717032,0.05011059,0.04731036,0.05341797,0.05181498,0.04857261,0.05001293,0.04728476,0.05201377,0.05633706,0.04717032,0.04739657,0.04856388,0.04823013,0.05738171,0.04864097,0.1648036,0.05853179,0.04717032,0.04998554,0.04717032,0.04717032,0.04728345,0.04879111,0.04717032,0.04785693,0.08247538,0.2139579,0.0475097,0.05122902,0.04784908
"4089",193103215,"Alamo Plaza, San Antonio, Texas, United States of America",557,29.42559,-98.4865,"North America",0.04692871,0.05102212,0.04511834,0.05522115,0.04638035,0.04511834,0.04681259,0.04511834,0.04652506,0.04519679,0.04511834,0.04511834,0.04511834,0.06202639,0.04630344,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.1393242,0.05740038,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.04511834,0.064453,0.8743447,0.04511834,0.04511834,0.04511834
"4090",193103556,"Ingram Park Mall, San Antonio, Texas, United States of America",681,29.46895,-98.62225,"North America",0.05904374,0.05909906,0.05904374,0.05904374,0.05911082,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.06006854,0.05904374,0.05904374,0.05904374,0.05904374,0.1170277,0.05912345,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.05904374,0.0905772,0.1041708,0.05904374,0.05904374,0.05904374
"4091",193105261,"Bijagua, Costa Rica",557,10.7363,-85.06319,"South America",0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.06703054,0.0701429,0.06703054,0.06703054,0.06703054,0.06703054
"4092",193108175,"Manzanillo (Limon), Costa Rica",557,9.624294,-82.64587,"South America",0.06994591,0.06994591,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06994591,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06994591,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205,0.06693205
"4093",193110097,"Allentown Fairgrounds, Allentown, Pennsylvania, United States of America",681,40.5994,-75.49937,"North America",0.06058908,0.06348407,0.05986534,0.05986534,0.06379686,0.06058908,0.05991217,0.06451965,0.06058908,0.05986534,0.05986534,0.05986534,0.05986534,0.0637959,0.05986534,0.05986534,0.06058908,0.05986534,0.06131283,0.06058908,0.05986534,0.05986534,0.06058908,0.1114395,0.06160549,0.05986534,0.05986534,0.05986534,0.06058908,0.06058908,0.05986534,0.05986534,0.05986534,0.08795967,0.09320631,0.06058908,0.05986534,0.05986534
"4094",193110624,"Masonville Place, London, Ontario, Canada",681,43.02549,-81.28004,"North America",0.0602068,0.06327041,0.05841997,0.05931339,0.05841997,0.05841997,0.05947192,0.05841997,0.06199363,0.05841997,0.05841997,0.05841997,0.05841997,0.05841997,0.05841997,0.05841997,0.05931339,0.05841997,0.05931339,0.05841997,0.05841997,0.05931339,0.05841997,0.09779369,0.05841997,0.05931339,0.05931339,0.05841997,0.0602068,0.0602068,0.0602068,0.05841997,0.05931339,0.06807523,0.112337,0.05931339,0.05841997,0.05931339
"4095",193114406,"Haras del Mar Equestrian Center, Coco, Costa Rica",681,10.54713,-85.70018,"South America",0.0648413,0.06672134,0.06000843,0.06388592,0.06000843,0.06000843,0.06000843,0.07661753,0.06075431,0.06000843,0.06000843,0.06851934,0.06000843,0.06075431,0.06000843,0.06000843,0.06373783,0.06000843,0.0644837,0.06000843,0.06000843,0.06373783,0.06000843,0.08006575,0.06000843,0.06075431,0.06000843,0.07578582,0.06000843,0.06000843,0.06000843,0.06000843,0.06396063,0.08779163,0.07775912,0.06150019,0.06228764,0.06000843
"4096",193126496,"La Fortuna Waterfall, La Fortuna, Costa Rica",681,10.44223,-84.66758,"South America",0.07477707,0.06780101,0.05592987,0.06247216,0.05486242,0.05863346,0.05413347,0.05441807,0.06124261,0.07319998,0.05413347,0.05498727,0.05413347,0.06809506,0.05413347,0.05413347,0.06069837,0.05413347,0.0703742,0.05840247,0.05498727,0.05584107,0.05441807,0.0613577,0.05536013,0.05527187,0.05413347,0.05441807,0.05413347,0.05413347,0.05441807,0.05413347,0.05470267,0.1072203,0.08497002,0.05612567,0.05413347,0.05754867
"4097",193133440,"Balboa Park Carousel, San Diego, California, United States of America",681,32.7345,-117.1459,"North America",0.05373444,0.07241402,0.0450442,0.07739145,0.04594995,0.04538015,0.04969626,0.05825231,0.04724244,0.05663063,0.05587793,0.04540399,0.0450442,0.04535817,0.0450442,0.04505915,0.0595216,0.0450442,0.04538015,0.04554813,0.0450442,0.07397051,0.04778818,0.1674425,0.0519131,0.0500835,0.0450442,0.04924362,0.0450442,0.0450442,0.04521217,0.0450442,0.06174981,0.0747079,0.2601136,0.0522672,0.0492566,0.05159529
"4098",193134153,"University of Toronto Mississauga, Mississauga, Ontario, Canada",681,43.54826,-79.66047,"North America",0.06022453,0.06511146,0.06022453,0.06597834,0.06022453,0.06022453,0.06116658,0.06022453,0.06599999,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06066879,0.06022453,0.06022453,0.06022453,0.06022453,0.06244586,0.06022453,0.1176808,0.06042112,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.06022453,0.08133205,0.09753075,0.06111306,0.06022453,0.06022453
"4099",193141934,"Les Deux Magots, Paris, France",681,48.85383,2.333275,"Europe",0.05383606,0.0727459,0.05353652,0.05613171,0.06289839,0.05353652,0.07283557,0.05353652,0.05387466,0.05357685,0.05357148,0.05357034,0.05353652,0.05357034,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05373941,0.1581321,0.06481667,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.05353652,0.0630267,0.1330561,0.05357034,0.05353652,0.05353652
"4100",193146925,"Musee de Montmartre, Paris, France",681,48.88766,2.340595,"Europe",0.05810629,0.06485453,0.05787963,0.05897464,0.05794374,0.05787963,0.0912798,0.05787963,0.05828935,0.05793536,0.05787963,0.05793037,0.05787963,0.05793037,0.05787963,0.05787963,0.06518095,0.05787963,0.05787963,0.05787963,0.05787963,0.05787963,0.05803185,0.1578666,0.06785905,0.05787963,0.05787963,0.05787963,0.05787963,0.05787963,0.05787963,0.05787963,0.05787963,0.05956444,0.1278069,0.05793037,0.05787963,0.05787963
"4101",193161588,"Edgbaston, Birmingham, England, United Kingdom",557,52.47212,-1.944095,"Europe",0.06255256,0.0638163,0.06255256,0.0638163,0.06255256,0.06255256,0.06255256,0.06255256,0.0638163,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.0638163,0.06255256,0.07692764,0.06255256,0.06255256,0.06255256,0.0638163,0.06255256,0.06255256,0.06255256,0.06255256,0.06255256,0.07635088,0.08867097,0.06255256,0.06255256,0.0638163
"4102",193181645,"Wuzhen, Jiaxing, China",557,30.74378,120.4919,"Asia",0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.07268243,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.0668396,0.06976101,0.0668396,0.0668396,0.0668396,0.0668396
"4103",193189085,"Barcelona History Museum, Barcelona, Spain",681,41.3839,2.177565,"Europe",0.05250075,0.08081076,0.05162043,0.06994089,0.05380282,0.05162043,0.07324429,0.05233221,0.05215426,0.05193449,0.05284492,0.05162043,0.05162043,0.0517552,0.05162043,0.05162043,0.05191701,0.05162043,0.05162043,0.05162043,0.05162043,0.06971719,0.05221358,0.1851019,0.07025936,0.05239152,0.05162043,0.05251015,0.05162043,0.05162043,0.05162043,0.05162043,0.05258138,0.07784635,0.1788174,0.0531033,0.05162043,0.05387439
"4104",193198478,"Shijiazhuang Stadium, Shijiazhuang, China",681,38.04131,114.5269,"Asia",0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06700898,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06700898,0.06534978,0.08028258,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.06534978,0.07696418,0.06534978,0.06534978,0.06534978,0.06534978
"4105",193204802,"Takashimaya Shopping Centre, Singapore, Singapore",681,1.302745,103.8359,"Asia",0.0508654,0.05161043,0.05078976,0.05681979,0.05081099,0.05078976,0.05893717,0.05078976,0.05132776,0.05079314,0.05104557,0.05078976,0.05078976,0.05932911,0.05078976,0.05078976,0.05078976,0.05078976,0.05078976,0.06766632,0.05078976,0.05111803,0.05078976,0.302326,0.06688011,0.05078976,0.05078976,0.05078976,0.05078976,0.05078976,0.05078976,0.05078976,0.05988148,0.1186653,0.1352751,0.05078976,0.05078976,0.05932911
"4106",193229230,"Teuchitlan, Jalisco, Mexico",557,20.68821,-103.8554,"South America",0.06685763,0.06979708,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06979708,0.06685763,0.06685763,0.06979708,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763,0.06685763
"4107",193230718,"Langley Event Center, Langley, British Columbia, Canada",681,49.14619,-122.6682,"North America",0.06433668,0.06553817,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06673966,0.06313519,0.07275434,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.1020199,0.06313519,0.06433668,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.06313519,0.07471276,0.08429091,0.06313519,0.06313519,0.06313519
"4108",193241196,"Rokers Point, Great Exuma Island, Bahamas",557,23.62495,-75.91895,"South America",0.06448636,0.06318207,0.06318207,0.06838374,0.06318207,0.06318207,0.06318207,0.06469079,0.06448636,0.06318207,0.06318207,0.06318207,0.06318207,0.06318207,0.06318207,0.06318207,0.07624696,0.06318207,0.06318207,0.06318207,0.06448636,0.06579065,0.06318207,0.06448636,0.06318207,0.06318207,0.06318207,0.07624696,0.06318207,0.06318207,0.06318207,0.06318207,0.06318207,0.06579065,0.06344652,0.06318207,0.06318207,0.06579065
"4109",193258494,"North Park City, Park City, Utah, United States of America",774,40.66339,-111.5094,"North America",0.06452082,0.07560146,0.05700167,0.0602913,0.05939822,0.05700167,0.07919266,0.05747162,0.05700167,0.05700167,0.05700167,0.05747162,0.05700167,0.05700167,0.05700167,0.05776053,0.05888146,0.05700167,0.05982136,0.05794157,0.05700167,0.05935141,0.05700167,0.1104311,0.05719583,0.05700167,0.0602913,0.05700167,0.06076125,0.06405088,0.06452082,0.05700167,0.05700167,0.09747685,0.09476969,0.05982136,0.05700167,0.05982136
"4110",193260230,"Port of Georgetown, George Town, Grand Cayman, Cayman Islands",681,19.2933,-81.38554,"South America",0.0610538,0.09178969,0.04920277,0.06056748,0.04920277,0.04920277,0.0554383,0.08428102,0.04920277,0.06628093,0.04920277,0.04920277,0.04920277,0.04920277,0.04920277,0.04920277,0.05792395,0.04920277,0.04920277,0.04920277,0.04920277,0.05704343,0.04920277,0.111903,0.04920277,0.05363786,0.04920277,0.1817932,0.04920277,0.04920277,0.04920277,0.04920277,0.05008328,0.1217478,0.1408692,0.05469057,0.04920277,0.0509638
"4111",193262555,"Costa de la Luz Huelva, Spain",557,37.2237,-6.838544,"Europe",0.06919478,0.07689999,0.06516999,0.07888382,0.06516999,0.06516999,0.06516999,0.0694631,0.06597495,0.06516999,0.06516999,0.06516999,0.06516999,0.06597495,0.06516999,0.06516999,0.06812151,0.06516999,0.06516999,0.06543831,0.06516999,0.0708047,0.06597495,0.07134134,0.06516999,0.06677991,0.06516999,0.06758487,0.06516999,0.06516999,0.06516999,0.06516999,0.0694631,0.07850361,0.06992368,0.06838983,0.06516999,0.07053638
"4112",193277342,"Legacy Emanuel Medical Center, Portland, Oregon, United States of America",681,45.54282,-122.6707,"North America",0.05507681,0.08018633,0.05153764,0.05399296,0.0520489,0.05153764,0.0602136,0.05153764,0.05611058,0.05296039,0.05153764,0.05153764,0.05153764,0.05202642,0.05153764,0.05158256,0.05300399,0.05153764,0.05300399,0.05153764,0.05153764,0.05300399,0.05153764,0.2297611,0.05705124,0.05202642,0.05153764,0.05153764,0.05153764,0.05202642,0.05251521,0.05153764,0.05153765,0.06418903,0.2738331,0.05251521,0.05153764,0.05153764
"4113",193290176,"South Waterfront City Park, Portland, Oregon, United States of America",681,45.50748,-122.6721,"North America",0.05374003,0.09642994,0.04883057,0.07180353,0.04928265,0.04916377,0.07418958,0.04916377,0.0530979,0.04965896,0.04883057,0.04883057,0.04883057,0.04916377,0.04885127,0.04885672,0.05149617,0.04883057,0.05082977,0.04916377,0.04883057,0.05087867,0.04883057,0.2046325,0.0528214,0.04916377,0.04883057,0.04883057,0.04883057,0.04916377,0.04983017,0.04883057,0.04883057,0.06886204,0.2142969,0.05016337,0.04883057,0.04949697
"4114",193291819,"Cliff Castle Casino, Camp Verde, Arizona, United States of America",681,34.60746,-111.8621,"North America",0.06393873,0.06393873,0.06263444,0.06263444,0.1380132,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06393873,0.06263444,0.06263444,0.06263444,0.06263444,0.06393873,0.06263444,0.06393873,0.06393873,0.06263444,0.06263444,0.06263444,0.06263444,0.06379166,0.06393873,0.06393873,0.06263444,0.06393873,0.06393873,0.06393873,0.06263444,0.06263444,0.07640033,0.0866268,0.06263444,0.06263444,0.06263444
"4115",193294454,"Down River Golf Course, Spokane, Washington, United States of America",681,47.68762,-117.4661,"North America",0.05707394,0.07652804,0.05411581,0.05616973,0.05460102,0.05411581,0.06222896,0.05462929,0.05514277,0.05411581,0.05411581,0.05462929,0.05411581,0.05999388,0.05413107,0.05411581,0.05616973,0.05411581,0.05719668,0.05462929,0.05411581,0.05565625,0.05411581,0.1414929,0.05411581,0.05411581,0.05999388,0.05411581,0.05411581,0.05462929,0.05411581,0.05411581,0.05411581,0.08808927,0.1823696,0.05565625,0.05411581,0.05462929
"4116",193297337,"Canada Falls, Margaretville, New York, United States of America",681,42.15021,-74.69955,"North America",0.06513403,0.06664895,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06664895,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403
"4117",193303165,"Liberty Lake, Liberty Lake, Washington, United States of America",681,47.64454,-117.0785,"North America",0.06623054,0.06623054,0.063874,0.063874,0.063874,0.063874,0.063874,0.063874,0.06505227,0.063874,0.063874,0.06505227,0.063874,0.06505227,0.063874,0.063874,0.063874,0.063874,0.06740882,0.063874,0.063874,0.063874,0.063874,0.08912163,0.063874,0.063874,0.06505227,0.063874,0.06505227,0.06505227,0.06505227,0.063874,0.063874,0.07547122,0.07471836,0.063874,0.063874,0.063874
"4118",193315472,"Cherry Park, Rock Hill, South Carolina, United States of America",681,34.95535,-81.01256,"North America",0.06423484,0.06631061,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06527273,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.07604939,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.06423484,0.07763029,0.07576168,0.06527273,0.06423484,0.06423484
"4119",193351866,"Gold Country Casino, Oroville, California, United States of America",681,39.50449,-121.5062,"North America",0.06476936,0.07542634,0.0625005,0.07148023,0.0625005,0.0625005,0.0661221,0.0625005,0.0625005,0.0625005,0.0625005,0.06363493,0.0625005,0.0625005,0.0625005,0.0625005,0.06590379,0.0625005,0.06476936,0.0625005,0.0625005,0.06363493,0.0625005,0.0625005,0.0625005,0.06363493,0.0625005,0.0625005,0.0625005,0.0625005,0.0625005,0.0625005,0.0625005,0.07327467,0.0685289,0.06476936,0.0625005,0.0625005
"4120",193351990,"Feather Falls Casino, Oroville, California, United States of America",681,39.46645,-121.5161,"North America",0.06488104,0.07402516,0.06261218,0.07007905,0.06261218,0.06261218,0.06623379,0.06261218,0.06261218,0.06261218,0.06261218,0.06374661,0.06261218,0.06261218,0.06261218,0.06261218,0.06601547,0.06261218,0.06488104,0.06261218,0.06261218,0.06374661,0.06261218,0.06261218,0.06261218,0.06374661,0.06261218,0.06261218,0.06261218,0.06261218,0.06261218,0.06261218,0.06261218,0.07338635,0.06864059,0.06488104,0.06261218,0.06261218
"4121",193354284,"Belltown, Seattle, Washington, United States of America",557,47.61532,-122.3437,"North America",0.0582799,0.08384154,0.05433229,0.06385692,0.05433681,0.05433229,0.05994432,0.05433229,0.05512218,0.05433229,0.06820001,0.05434161,0.05433229,0.05433229,0.05453821,0.05433229,0.05684662,0.05433229,0.05433229,0.05433229,0.05433229,0.05936713,0.05433229,0.1642325,0.06143878,0.05785235,0.05433229,0.05433229,0.05433229,0.05483515,0.05483515,0.05433229,0.05433229,0.06044494,0.2703761,0.05483515,0.05483515,0.05483515
"4122",193358965,"Sierra College, Rocklin, California, United States of America",681,38.78869,-121.2097,"North America",0.0641283,0.06634887,0.0607118,0.06343696,0.06324333,0.0607118,0.0607118,0.0607118,0.0607118,0.0607118,0.0607118,0.06139309,0.0607118,0.06139309,0.0607118,0.06431027,0.06479955,0.0607118,0.06411825,0.0607118,0.0607118,0.06275567,0.0607118,0.1533374,0.0607118,0.06139309,0.0607118,0.0607118,0.0607118,0.06139309,0.06139309,0.0607118,0.0607118,0.09722978,0.08474909,0.06548084,0.0607118,0.06139309
"4123",193361042,"Xfinity Theatre, Hartford, Connecticut, United States of America",681,41.78039,-72.66724,"North America",0.05996257,0.06793881,0.0591298,0.06240465,0.0591298,0.0591298,0.07048519,0.0591298,0.05993743,0.0591298,0.06119321,0.0591298,0.0591298,0.05953361,0.0591298,0.0591298,0.06114886,0.0591298,0.06074505,0.0591298,0.0591298,0.06034124,0.0591298,0.08263939,0.0591298,0.05953361,0.05953361,0.0591298,0.0591298,0.0591298,0.06034124,0.0591298,0.0591298,0.08315885,0.09145527,0.05953361,0.07039312,0.0591298
"4124",193362437,"Jesse H. Jones Hall, Houston, Texas, United States of America",681,29.76115,-95.36542,"North America",0.05038932,0.05254775,0.05038932,0.0511088,0.05038932,0.05038932,0.0546618,0.05038932,0.05254775,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.0511088,0.05038932,0.0734091,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.05038932,0.06863853,0.2140307,0.0511088,0.05038932,0.05038932
"4125",193364483,"Southwyck Golf Club, Pearland, Texas, United States of America",681,29.54886,-95.37035,"North America",0.06617491,0.06617491,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.1117432,0.0649554,0.06617491,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.07266564,0.07037257,0.0649554,0.0649554,0.0649554
"4126",193384850,"Richland College, Dallas, Texas, United States of America",681,32.92175,-96.73234,"North America",0.05989596,0.06383493,0.05989596,0.06085057,0.05989596,0.05989596,0.05997277,0.05989596,0.06228248,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.05989607,0.06085057,0.05989596,0.05989596,0.06037326,0.05989596,0.06085057,0.05989596,0.1356793,0.06010537,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.05989596,0.09104681,0.09091404,0.06037326,0.05989596,0.05989596
