"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Nature_Beach","Nature_Coral_Reefs","Nature_Countryside","Nature_Desert","Nature_Forests","Nature_Gardens","Nature_Glaciers","Nature_Hiking","Nature_Hilly","Nature_Hotsprings","Nature_Islands","Nature_Jungle","Nature_Lake","Nature_Mountains","Nature_Natural_Parks","Nature_Nature","Nature_Northern_lights","Nature_Rainforest","Nature_River","Nature_Safari","Nature_Scenery","Nature_Sea","Nature_Sharks","Nature_Skyscrapers","Nature_Sunnyweather","Nature_Sunrise","Nature_Sunsets","Nature_Tropical","Nature_Volcanoes","Nature_Waterfalls","Nature_Wildlife"
"4434",195463307,"Scout Island Nature Centre, Williams Lake, British Columbia, Canada",681,52.12341,-122.1201,"North America",0.06452585,0.06452585,0.06585865,0.06452585,0.06452585,0.06585865,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.1216005,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585,0.06452585
"4435",195492633,"Cornwall, Prince Edward Island, Canada",774,46.22702,-63.22503,"North America",0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.09462644,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959
"4436",195498027,"Bosque del Apache, Socorro, New Mexico, United States of America",681,33.80585,-106.8896,"North America",0.06519659,0.06519659,0.06646691,0.06519659,0.06519659,0.06646691,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.07124385,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.0712096
"4437",195534452,"Sagadi Manor, Sagadi, Estonia",681,59.53809,26.08472,"Europe",0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06972539,0.06682179,0.06972539,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06972539,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179
"4438",195541737,"Cayucos State Beach, Cayucos, California, United States of America",681,35.44842,-120.9046,"North America",0.3581566,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06136816,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06770445,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.1187903,0.06008446,0.06008446,0.06008446,0.06008446,0.07377696,0.06008446,0.06008446,0.06008446,0.06008446
"4439",195541954,"Lake Winnipesaukee, New Hampshire, United States of America",557,43.61901,-71.33531,"North America",0.08040612,0.05760284,0.05986177,0.05760284,0.07792549,0.08865095,0.09009293,0.1101583,0.06230506,0.05760284,0.07843009,0.05760284,0.1287741,0.1192411,0.05760284,0.08703742,0.05760284,0.05760284,0.07361882,0.05760284,0.07475091,0.06864827,0.05760284,0.05760284,0.05760284,0.05760284,0.05791201,0.05760284,0.05898495,0.07322327,0.05760284
"4440",195544124,"Bernina Railway, Villa di Tirano, Italy",681,46.21565,10.16711,"Europe",0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06923488,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.08025955,0.06571705,0.06571705,0.06571705,0.06571705,0.06906502,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705,0.06571705
"4441",195574876,"Centrex, Lognes, France",681,48.83659,2.628685,"Europe",0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06553018,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06335022,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695
"4442",195591802,"Brighton and Hove, England, United Kingdom",557,50.84691,-0.131675,"Europe",0.2110269,0.05603224,0.06487269,0.05603224,0.05603224,0.06498937,0.05603224,0.06025566,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224,0.0583097,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224,0.25253,0.05603224,0.05603224,0.05642944,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224,0.05603224
"4443",195594127,"Port Ludlow Park, Port Ludlow, Washington, United States of America",681,47.93542,-122.6871,"North America",0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125
"4444",195597289,"Chocolate Lake Beach, Halifax, Nova Scotia, Canada",681,44.63797,-63.62157,"North America",0.05706791,0.05453312,0.05498065,0.05453312,0.05522224,0.1002476,0.05453312,0.06620228,0.05550849,0.05453312,0.05539014,0.05545444,0.09126491,0.05453312,0.05453312,0.06103631,0.05453312,0.05522224,0.05542155,0.05453312,0.05748012,0.07298701,0.05453312,0.0553558,0.05472173,0.05453312,0.05453312,0.05605504,0.05453312,0.05453312,0.05453312
"4445",195621438,"Whitestown, Indiana, United States of America",557,40.02528,-86.33602,"North America",0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636
"4446",195624538,"Chilliwack, BC, Canada (YCW)",712,49.1553,-121.945,"North America",0.06438557,0.06155661,0.06350783,0.06155661,0.06155661,0.06545905,0.06155661,0.09216816,0.06155661,0.06556412,0.06155661,0.06155661,0.08352256,0.06504267,0.06253222,0.06155661,0.06155661,0.06155661,0.08821367,0.06155661,0.06187511,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661,0.06155661
"4447",195629901,"Angel Building, London, England, United Kingdom",681,51.53141,-0.106165,"Europe",0.05057714,0.05057714,0.05089491,0.05057714,0.05057714,0.1396654,0.05057714,0.05200956,0.05057714,0.05057714,0.05748813,0.05069755,0.06135079,0.05057714,0.05070736,0.06389918,0.05057714,0.05057714,0.06736012,0.05057714,0.05124715,0.05079713,0.05699344,0.06806685,0.05788543,0.05077224,0.05705083,0.05057714,0.05057714,0.05064792,0.05057714
"4448",195662234,"Cataraqui Cemetery, Kingston, Ontario, Canada",681,44.25943,-76.54138,"North America",0.05755897,0.05690155,0.05690155,0.05690155,0.05690155,0.06355231,0.05690155,0.06084606,0.05690155,0.05729011,0.07059641,0.05690155,0.08923512,0.05690155,0.05690155,0.06158005,0.05690155,0.05690155,0.06506846,0.05690155,0.06158005,0.05821639,0.05690155,0.05690155,0.05690155,0.05690155,0.06158005,0.05690155,0.05690155,0.05690155,0.06158005
"4449",195668744,"Manitou Springs Historic District, Manitou Springs, Colorado, United States of America",557,38.85897,-104.9157,"North America",0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.1177797,0.05375423,0.07413881,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.1265384,0.05375423,0.05737074,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423,0.05375423
"4450",195672712,"Highway 21 Drive-In Theater, Beaufort, South Carolina, United States of America",681,32.4782,-80.74418,"North America",0.08059057,0.06100691,0.06100691,0.06100691,0.06100691,0.06381497,0.06100691,0.06569734,0.06100691,0.06100691,0.2113829,0.06100691,0.06100691,0.06100691,0.0613757,0.06100691,0.06100691,0.06100691,0.06363294,0.06100691,0.06180394,0.06392631,0.06100691,0.06100691,0.06100691,0.06100691,0.06100691,0.06100691,0.06100691,0.06209801,0.06100691
"4451",195693792,"Canton Multicultural Center and Museum, Canton, Mississippi, United States of America",681,32.61325,-90.03639,"North America",0.06523845,0.0635654,0.0635654,0.06397421,0.0635654,0.06520288,0.0635654,0.06632431,0.0635654,0.0635654,0.0635654,0.0635654,0.06390551,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.06390182,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654
"4452",195725133,"Gdansk City Center, Gdansk, Poland",557,54.35019,18.6559,"Europe",0.06568049,0.06405246,0.06405246,0.06405246,0.06405246,0.06688651,0.06405246,0.06661985,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.0975408,0.06405246,0.06405246,0.06610637,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246,0.06405246
"4453",195748104,"Nicosia, Cyprus (NIC)",712,35.15969,33.27581,"Europe",0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.0688076,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06618499,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079
"4454",195750305,"British High Commission of Chennai, Chennai, India",681,13.06592,80.24928,"Asia",0.07664681,0.06264256,0.06264256,0.06264256,0.06264256,0.06627673,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.0698323,0.06264256,0.06264256,0.06304601,0.06264256,0.06264256,0.06264256,0.0698323,0.06264256,0.06264256,0.06264256,0.0698323,0.06264256
"4455",195758613,"Hollywood Palladium, Hollywood, California, United States of America",681,34.09806,-118.3243,"North America",0.07325656,0.05404424,0.05404424,0.05404424,0.05404424,0.06438795,0.05404424,0.06204445,0.06570503,0.05404424,0.05404424,0.05404424,0.05502418,0.05407444,0.05404424,0.05404435,0.05404424,0.05404424,0.05404424,0.05404424,0.05525293,0.05512933,0.05404424,0.05513854,0.05404446,0.05404424,0.08804852,0.05404424,0.05404424,0.05454657,0.05404424
"4456",195780747,"Langley, BC, Canada (YLY-Langley Regional)",712,49.10078,-122.6246,"North America",0.08256917,0.06096115,0.06152056,0.06096115,0.06127216,0.06385419,0.06096115,0.06852457,0.06096115,0.06096115,0.06236287,0.06096115,0.06096115,0.06557559,0.06096115,0.06302718,0.06096115,0.06096115,0.06096115,0.06096115,0.06096268,0.07429974,0.06128203,0.06096115,0.06144241,0.06096115,0.06100552,0.06239037,0.06096115,0.06096115,0.0609632
"4457",195822194,"The Citadel Mall, Colorado Springs, Colorado, United States of America",681,38.84243,-104.7648,"North America",0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06910279,0.06130224,0.06368177,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.08459116,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06130224,0.06318706,0.06130224
"4458",195875235,"Vittorio Alfieri Theater, Castelnuovo Berardenga, Italy",681,43.34792,11.50367,"Europe",0.06632282,0.06552575,0.07730875,0.06552575,0.06552575,0.07827882,0.06552575,0.07269935,0.06636964,0.06711988,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06711988,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575
"4459",195934817,"Villa Henfrey-Branca, Baveno, Italy",681,45.90409,8.505605,"Europe",0.06689699,0.06180957,0.06257535,0.06180957,0.06180957,0.1205187,0.06180957,0.06793585,0.06532846,0.06219246,0.08411133,0.06180957,0.1894431,0.07691207,0.06180957,0.06180957,0.06180957,0.06180957,0.06180957,0.06180957,0.06269664,0.06364546,0.06180957,0.06180957,0.06548036,0.06245967,0.06180957,0.06180957,0.06180957,0.06180957,0.06180957
"4460",195938227,"Sleeping Bear Dunes National Lakeshore, Michigan, United States of America",557,44.85574,-86.00659,"North America",0.1069483,0.05829228,0.08323726,0.09481707,0.0977885,0.0744941,0.06452852,0.1082354,0.09393829,0.05829228,0.09289063,0.05829228,0.118238,0.05829228,0.05829228,0.09871218,0.05829228,0.05829228,0.05829228,0.05829228,0.102519,0.05829228,0.05829228,0.05829228,0.06525051,0.06525051,0.06452852,0.05829228,0.05829228,0.05829228,0.07051064
"4461",195940025,"East Kilbride Shopping Centre, Glasgow, Scotland, United Kingdom",681,55.76088,-4.18005,"Europe",0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589
"4462",195945884,"C.B. Smith Park, Pembroke Pines, Florida, United States of America",681,26.01506,-80.31226,"North America",0.08506095,0.06184191,0.06184191,0.06184191,0.06184191,0.06456793,0.06184191,0.06392654,0.06184191,0.06184191,0.06184191,0.06184191,0.06331887,0.06184191,0.06184191,0.06184191,0.06184191,0.06184191,0.06184191,0.06184191,0.0650584,0.06184195,0.06184191,0.06184191,0.06184191,0.06184191,0.06184191,0.06214756,0.06184191,0.06184191,0.06184191
"4463",195945946,"Cinema Paradiso, Fort Lauderdale, Florida, United States of America",681,26.11489,-80.13831,"North America",0.4397285,0.04952249,0.04952249,0.04952249,0.04952249,0.05794594,0.04952249,0.0503131,0.04952249,0.04952249,0.05131442,0.04992807,0.04952249,0.04952249,0.04952249,0.06431894,0.04952249,0.04952249,0.05975993,0.04952249,0.05404914,0.116347,0.04952249,0.04952249,0.05016162,0.05119128,0.050931,0.05312,0.04952249,0.05177077,0.04952249
"4464",195946008,"Plantation Historical Museum, Plantation, Florida, United States of America",681,26.12849,-80.22771,"North America",0.1014137,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05909457,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592,0.05818989,0.05798592,0.05798592,0.05798592,0.05923748,0.05798592,0.05798592,0.05798592,0.05798592,0.05798592
"4465",195950379,"Shoppes of Wilton Manors, Wilton Manors, Florida, United States of America",681,26.15655,-80.13802,"North America",0.4710715,0.05109994,0.05109994,0.05109994,0.05109994,0.06039827,0.05109994,0.05331221,0.05109994,0.05109994,0.05232774,0.05130584,0.05114181,0.05109994,0.0519914,0.05832507,0.05109994,0.05109994,0.05536006,0.05109994,0.05588933,0.170528,0.05109994,0.05111667,0.05167868,0.05571501,0.05268145,0.0579428,0.05109994,0.05292351,0.05109994
"4466",195959276,"Sandpipers Golf Course, Port Saint Lucie, Florida, United States of America",681,27.2452,-80.3149,"North America",0.1116782,0.062668,0.062668,0.062668,0.062668,0.063835,0.062668,0.065002,0.062668,0.062668,0.06670922,0.062668,0.062668,0.062668,0.062668,0.062668,0.062668,0.062668,0.0662084,0.062668,0.0662084,0.0662479,0.062668,0.062668,0.062668,0.062668,0.062668,0.06770456,0.062668,0.06453937,0.062668
"4467",195960237,"Noboribetsu Hot Spring, Noboribetsu, Japan",681,42.49955,141.1413,"Asia",0.06646466,0.06646466,0.06901113,0.06646466,0.06646466,0.06901113,0.06646466,0.06646466,0.06646466,0.07410408,0.06646466,0.06646466,0.06646466,0.06901113,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466
"4468",195965631,"Tampa Palms Golf Course, Tampa, Florida, United States of America",681,28.09611,-82.38954,"North America",0.06357548,0.05737046,0.05737046,0.05737046,0.0573707,0.5793363,0.05737046,0.06389443,0.05737046,0.05798482,0.08019353,0.05737046,0.05812005,0.05737046,0.05737046,0.05780644,0.05737046,0.05737046,0.0584564,0.05798482,0.05737046,0.05895816,0.05737046,0.05737046,0.05737046,0.05737046,0.05737046,0.05996964,0.05737046,0.0585276,0.05737046
"4469",195968762,"Upper Tampa Bay Park, Tampa, Florida, United States of America",681,28.01905,-82.6369,"North America",0.4018069,0.0499581,0.0499581,0.05140425,0.0499581,0.06328132,0.0499581,0.0535976,0.0499581,0.0499581,0.05988639,0.0499581,0.05208195,0.0499581,0.0499581,0.05130223,0.0499581,0.0499581,0.05091537,0.0499581,0.06876065,0.08946429,0.05021819,0.0499581,0.05003872,0.05075573,0.1431746,0.0522859,0.0499581,0.05008128,0.0512129
"4470",195970250,"UMBC Soccer Field, Baltimore, Maryland, United States of America",681,39.25131,-76.7061,"North America",0.05396068,0.05396068,0.05434783,0.05396068,0.05396068,0.05498223,0.05396068,0.05667071,0.0539607,0.05396068,0.05396451,0.05396068,0.05396068,0.05396068,0.05434783,0.05418372,0.05396068,0.05396068,0.05396068,0.05396068,0.05471511,0.0547521,0.05396068,0.05440371,0.05445234,0.05396068,0.05396068,0.05396068,0.05396068,0.05396069,0.05396068
"4471",195972203,"Carolinas Medical Center, Charlotte, North Carolina, United States of America",681,35.20553,-80.84067,"North America",0.05614158,0.05548869,0.05548869,0.05548869,0.05548869,0.05626125,0.05548869,0.07123053,0.05548869,0.05548869,0.05551544,0.05551941,0.05548869,0.06025819,0.05548869,0.06666874,0.05548869,0.05548869,0.05548869,0.05548869,0.05548869,0.05579483,0.05548869,0.07399923,0.05548869,0.05548869,0.05548869,0.05548986,0.05548869,0.05659961,0.05548869
"4472",195973102,"BB and T Park, Charlotte, North Carolina, United States of America",681,35.22823,-80.85014,"North America",0.0548205,0.05411348,0.05411348,0.05411348,0.05411348,0.05495602,0.05411348,0.06346601,0.05411348,0.05411348,0.05411348,0.05414676,0.05411348,0.06089419,0.05411348,0.05947848,0.05411348,0.05411348,0.05411348,0.05411348,0.05411348,0.054445,0.05411348,0.08913962,0.05411348,0.05411348,0.05412648,0.05411476,0.05411348,0.05531649,0.05411348
"4473",195975055,"CMC-NorthEast Stadium, Kannapolis, North Carolina, United States of America",681,35.50928,-80.56685,"North America",0.06319125,0.06319125,0.06427526,0.06319125,0.06319125,0.06319125,0.06319125,0.06644329,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125
"4474",195979116,"Highland Creek Golf Club, Charlotte, North Carolina, United States of America",681,35.37972,-80.76382,"North America",0.06136728,0.06112158,0.06112158,0.06112158,0.06112158,0.06214656,0.06112158,0.06546406,0.06112158,0.06112158,0.06166341,0.06112158,0.06733188,0.06112158,0.06112158,0.06112158,0.06112158,0.06112158,0.06207328,0.06112158,0.06443356,0.06112158,0.06112158,0.06112158,0.06112158,0.06112158,0.0618092,0.06112158,0.06112158,0.06112158,0.06112158
"4475",195979798,"Rural Hill, Huntersville, North Carolina, United States of America",681,35.38382,-80.94544,"North America",0.07141322,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06707162,0.06350232,0.06350232,0.06350232,0.06350232,0.0879539,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232,0.06350232
"4476",195997282,"Mykonos Old Port, Mykonos, Greece",557,37.44976,25.32773,"Europe",0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06660885,0.06514835,0.06660885,0.06514835,0.06514835,0.07499786,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.06514835,0.09326545,0.06514835,0.06514835,0.06514835,0.06514835,0.08417432,0.06514835,0.06514835,0.06514835,0.06514835
"4477",195998429,"Fairfield Crest Park, Newark, Delaware, United States of America",681,39.6943,-75.76247,"North America",0.06250479,0.06250479,0.06332325,0.06250479,0.06250479,0.06250479,0.06250479,0.0690525,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.07431773,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479,0.06250479
"4478",196005342,"Mykonos New Port, Mykonos, Greece",681,37.46477,25.32402,"Europe",0.1528243,0.0615245,0.06219734,0.0615245,0.0615245,0.07292081,0.0615245,0.06522509,0.062035,0.0615245,0.1002137,0.0615245,0.0615245,0.06328457,0.0615245,0.0615245,0.0615245,0.0615245,0.0615245,0.0615245,0.06318536,0.1168365,0.0615245,0.0615245,0.0615245,0.0615245,0.08403408,0.0615245,0.0615245,0.0615245,0.0615245
"4479",196008845,"Mann Center for Performing Arts, Philadelphia, Pennsylvania, United States of America",681,39.98421,-75.22318,"North America",0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06231288,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06133017,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916,0.06091916
"4480",196014735,"Sarratt Gallery at Vanderbilt University, Nashville, Tennessee, United States of America",681,36.14609,-86.80427,"North America",0.05378491,0.05378491,0.05378491,0.05378491,0.05378491,0.05430797,0.05378491,0.06640709,0.06199418,0.05378491,0.05378491,0.05378491,0.05378491,0.05379208,0.05378491,0.06119302,0.05378491,0.05378491,0.06708806,0.05378491,0.06119352,0.05378491,0.05378491,0.05562485,0.05378491,0.05378491,0.05454069,0.05378491,0.05378491,0.05427581,0.05378491
"4481",196019943,"Cavusin, Nevsehir, Turkey",557,38.67225,34.84149,"Europe",0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.07222383,0.06668673,0.07222383,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06945528,0.06945528,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673,0.06668673
"4482",196020718,"Lakeside Nature Center, Kansas City, Missouri, United States",681,38.99688,-94.53207,"North America",0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974,0.06593974
"4483",196022206,"Science City at Union Station, Kansas City, Missouri, United States of America",681,39.0849,-94.58682,"North America",0.05506847,0.05506831,0.05506831,0.05517238,0.05506831,0.05767317,0.05506831,0.05712791,0.05513368,0.05506831,0.05525264,0.05506831,0.05913766,0.05506831,0.05506831,0.05527425,0.05506831,0.05506831,0.0580102,0.05506831,0.05529098,0.05686682,0.06631871,0.05724374,0.05506831,0.05506831,0.05506831,0.05506831,0.05506831,0.05695931,0.05506831
"4484",196030638,"Golf Course at Ojai Valley Inn and Spa, Ojai, California, United States of America",681,34.43998,-119.2603,"North America",0.0669189,0.05957211,0.06076871,0.05957211,0.05957211,0.07743483,0.05957211,0.08066704,0.07014619,0.05957211,0.05957211,0.05957211,0.0766348,0.1044887,0.06017041,0.06659873,0.05957211,0.05957211,0.05957211,0.05957211,0.07172074,0.0611602,0.05957211,0.05957211,0.05957211,0.05957211,0.06385772,0.05957211,0.05957211,0.05957211,0.05957211
"4485",196043813,"Historic Downtown Santa Barbara, Santa Barbara, California, United States of America",557,34.42049,-119.7018,"North America",0.1641093,0.0584632,0.0584632,0.0584632,0.0584632,0.06824643,0.0584632,0.06725158,0.0584632,0.0584632,0.0584632,0.0584632,0.0584632,0.07204087,0.0584632,0.06432135,0.0584632,0.0584632,0.0584632,0.0584632,0.05852615,0.07364661,0.0584632,0.0584632,0.06123965,0.0584632,0.0584632,0.0584632,0.0584632,0.0584632,0.0584632
"4486",196059871,"Denizli Chamber of Commerce, Denizli, Turkey",681,37.78284,29.08397,"Europe",0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204,0.06581204
"4487",196089600,"Greater Tacoma Convention and Trade Center, Tacoma, Washington, United States of America",681,47.24908,-122.4392,"North America",0.06050271,0.05852566,0.05852566,0.05852566,0.05852566,0.05944572,0.05852566,0.07110078,0.05902379,0.05852566,0.06061684,0.05852566,0.05852566,0.06007473,0.05852566,0.05852566,0.05852566,0.05852566,0.05852566,0.05852566,0.05858781,0.06605106,0.05852566,0.05852566,0.05852566,0.05854907,0.05852566,0.05852566,0.05852566,0.05852566,0.05852566
"4488",196093413,"The Courses at Resort at the Mountain, Welches, Oregon, United States of America",681,45.33836,-121.964,"North America",0.05033709,0.05033709,0.05162758,0.05033709,0.07940364,0.06513738,0.05033709,0.1134293,0.05033709,0.05033709,0.05033709,0.05033709,0.07806923,0.2886215,0.05033709,0.05689557,0.05033709,0.05033709,0.1148136,0.05033709,0.08631551,0.05033709,0.05033709,0.05033709,0.05033709,0.05033709,0.05033709,0.05033709,0.05033709,0.05894241,0.05033709
"4489",196097257,"Tualatin Hills Nature Park, Beaverton, Oregon, United States of America",681,45.49704,-122.8386,"North America",0.05799663,0.05799663,0.05992726,0.05799663,0.05860769,0.07168684,0.05799663,0.06507559,0.06025594,0.05799663,0.05799663,0.05799663,0.05799729,0.05958385,0.05799663,0.06001198,0.05799663,0.05799663,0.05799961,0.05799663,0.05799663,0.05799663,0.05799663,0.05799663,0.0593273,0.05799663,0.05863868,0.05799663,0.05799663,0.06293292,0.05799663
"4490",196099117,"Indian Hills Golf Course, Murfreesboro, Tennessee, United States of America",681,35.79163,-86.39325,"North America",0.06362514,0.06274462,0.06274462,0.06274462,0.06274462,0.06362514,0.06274462,0.06362514,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06362797,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462,0.06274462
