"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Entertainment_Aquarium","Entertainment_Casino","Entertainment_Entertainment","Entertainment_Family_Friendly","Entertainment_Jazz","Entertainment_Live_Music","Entertainment_Musicals","Entertainment_Nightclubs","Entertainment_Nightlife","Entertainment_Opera","Entertainment_Theater","Entertainment_Themepark","Entertainment_Tours","Entertainment_Waterparks","Entertainment_Zoo"
"4113",193290176,"South Waterfront City Park, Portland, Oregon, United States of America",681,45.50748,-122.6721,"North America",0.04883057,0.04883057,0.05900335,0.1131015,0.0517695,0.0973922,0.06808431,0.07740853,0.07066297,0.04887779,0.08906715,0.04883057,0.05792255,0.04883057,0.05186506
"4114",193291819,"Cliff Castle Casino, Camp Verde, Arizona, United States of America",681,34.60746,-111.8621,"North America",0.06263444,0.1073796,0.06263444,0.1016419,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06263444,0.06802298,0.06263444,0.0774133
"4115",193294454,"Down River Golf Course, Spokane, Washington, United States of America",681,47.68762,-117.4661,"North America",0.05411581,0.06381713,0.06243202,0.1367049,0.05411581,0.09783044,0.05411581,0.09844383,0.05774303,0.0541237,0.1031072,0.05670492,0.06183347,0.05809254,0.05999409
"4116",193297337,"Canada Falls, Margaretville, New York, United States of America",681,42.15021,-74.69955,"North America",0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06513403,0.06664895,0.06513403,0.06513403
"4117",193303165,"Liberty Lake, Liberty Lake, Washington, United States of America",681,47.64454,-117.0785,"North America",0.063874,0.06517713,0.063874,0.1178239,0.063874,0.06743399,0.063874,0.063874,0.063874,0.063874,0.06743399,0.07675467,0.06505227,0.063874,0.063874
"4118",193315472,"Cherry Park, Rock Hill, South Carolina, United States of America",681,34.95535,-81.01256,"North America",0.06423484,0.06423484,0.06423484,0.1169348,0.06423484,0.06576966,0.06423484,0.06639346,0.06423484,0.06423484,0.06479928,0.06527273,0.06423484,0.06423484,0.06423484
"4119",193351866,"Gold Country Casino, Oroville, California, United States of America",681,39.50449,-121.5062,"North America",0.0625005,0.1798562,0.06434283,0.0834472,0.0625005,0.06557529,0.0625005,0.06863608,0.06363493,0.0625005,0.06412579,0.0625005,0.06958446,0.0625005,0.0625005
"4120",193351990,"Feather Falls Casino, Oroville, California, United States of America",681,39.46645,-121.5161,"North America",0.06261218,0.1799679,0.06445452,0.08355889,0.06261218,0.06568698,0.06261218,0.06874776,0.06374661,0.06261218,0.06423748,0.06261218,0.06818328,0.06261218,0.06261218
"4121",193354284,"Belltown, Seattle, Washington, United States of America",557,47.61532,-122.3437,"North America",0.06469543,0.05433229,0.06071012,0.1033666,0.05745885,0.07605354,0.05478494,0.07537124,0.05681372,0.05433229,0.07242,0.05433229,0.06935562,0.05433229,0.05459578
"4122",193358965,"Sierra College, Rocklin, California, United States of America",681,38.78869,-121.2097,"North America",0.0607118,0.08821644,0.06100545,0.144131,0.0607118,0.07010517,0.0607118,0.06500802,0.0607118,0.0607118,0.07439548,0.06343696,0.0607118,0.07108253,0.06189743
"4123",193361042,"Xfinity Theatre, Hartford, Connecticut, United States of America",681,41.78039,-72.66724,"North America",0.0591298,0.0591298,0.06199288,0.1223582,0.05921778,0.09085659,0.0591298,0.0649983,0.06015458,0.0591298,0.09743031,0.06155267,0.07730654,0.0591298,0.07404083
"4124",193362437,"Jesse H. Jones Hall, Houston, Texas, United States of America",681,29.76115,-95.36542,"North America",0.0616017,0.05038932,0.08401269,0.1054514,0.05315846,0.1451625,0.05038932,0.08752403,0.06098575,0.07427217,0.1697671,0.0511088,0.05719875,0.05038932,0.05470435
"4125",193364483,"Southwyck Golf Club, Pearland, Texas, United States of America",681,29.54886,-95.37035,"North America",0.0649554,0.0649554,0.06617491,0.1175604,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.0649554,0.06739443,0.0649554,0.06988103
"4126",193384850,"Richland College, Dallas, Texas, United States of America",681,32.92175,-96.73234,"North America",0.06085251,0.06106641,0.06492598,0.1402835,0.05989596,0.06987865,0.05989596,0.06772674,0.05989601,0.05989596,0.06284569,0.05989596,0.06132323,0.05989596,0.059922
"4127",193390523,"Huston Tillotson University, Austin, Texas, United States of America",681,30.26415,-97.72137,"North America",0.0533695,0.05339077,0.07456523,0.118208,0.05339758,0.1021803,0.06294139,0.06760864,0.06141725,0.05335752,0.09260588,0.05335752,0.07631129,0.05335752,0.0628998
"4128",193391019,"Treaty Oak, Austin, Texas, United States of America",681,30.27131,-97.75565,"North America",0.05262175,0.0526421,0.07638698,0.1197089,0.05264862,0.1033848,0.06524002,0.06618083,0.06032215,0.05261029,0.0979947,0.05261029,0.07826746,0.05261029,0.06520022
"4129",193394863,"Dealey Plaza, Dallas, Texas, United States of America",681,32.7787,-96.80842,"North America",0.0919691,0.05053402,0.06354062,0.1248894,0.05063064,0.1315293,0.05053402,0.07767246,0.06164339,0.05054972,0.1173035,0.0512631,0.09269706,0.0641409,0.08199168
"4130",193404783,"Barry University, Miami Shores, Florida, United States of America",681,25.87922,-80.19416,"North America",0.05164495,0.05166402,0.05627958,0.1398809,0.0517014,0.06798992,0.05164495,0.06957825,0.05980599,0.05164495,0.05280857,0.05164496,0.06440513,0.05164495,0.05256468
"4131",193421058,"Mitsubishi Electric Hall, Duesseldorf, Germany",681,51.2075,6.808765,"Europe",0.0645042,0.0645042,0.06796381,0.07142342,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.07401812,0.0645042,0.0645042
"4132",193422825,"Stanislaus National Forest, Sonora, California, United States of America",681,37.98154,-120.3685,"North America",0.05771875,0.07234506,0.05865683,0.1070544,0.05771875,0.0607589,0.05771875,0.06029762,0.05771875,0.05771875,0.06630934,0.05771875,0.07036322,0.05771875,0.05771875
"4133",193429211,"Cuenca, Ecuador",557,-2.868151,-79.22588,"South America",0.05844952,0.05844952,0.05893598,0.08845298,0.05844952,0.09256818,0.06287704,0.05844952,0.06374035,0.05844952,0.06287704,0.05844952,0.114929,0.05844952,0.05844952
"4134",193429304,"Mammoth Mountain, Mammoth Lakes, California, United States of America",681,37.65098,-119.0373,"North America",0.05655839,0.05655839,0.05768225,0.1098138,0.06109557,0.06343648,0.05655839,0.06586398,0.05754428,0.05655839,0.05674038,0.05655839,0.07643253,0.05655839,0.05655839
"4135",193434047,"University of Central Florida Arena, Orlando, Florida, United States of America",681,28.60616,-81.19742,"North America",0.06076877,0.06076877,0.06411092,0.1079393,0.06076877,0.06602156,0.06076877,0.07035283,0.06839299,0.06076877,0.06562962,0.06308899,0.07254229,0.06076877,0.06076877
"4136",193435225,"La Porte, Texas, United States of America",774,29.6816,-95.04395,"North America",0.06529186,0.06529186,0.06642103,0.08200146,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06642103,0.06529186,0.06529186,0.06529186
"4137",193440185,"Livermore Valley Wine Country, Livermore, California, United States of America",557,37.64338,-121.78,"North America",0.06290493,0.06290493,0.06511529,0.1026194,0.06290493,0.06904529,0.06290493,0.06727452,0.06290493,0.06290493,0.06960115,0.06890541,0.06366475,0.06290493,0.06290493
"4138",193443967,"Chapman University, Orange, California, United States of America",681,33.79332,-117.8528,"North America",0.05331372,0.05331372,0.070871,0.1808385,0.05799638,0.09210631,0.05331372,0.05624996,0.05331372,0.05331372,0.1031623,0.3963861,0.07946985,0.05331372,0.06317383
"4139",193459529,"Big League Dreams - Manteca, Manteca, California, United States of America",681,37.78764,-121.2573,"North America",0.0639237,0.0639237,0.0639237,0.09788556,0.0639237,0.0639237,0.0639237,0.06522795,0.0639237,0.0639237,0.06797407,0.0639237,0.07217253,0.0639237,0.0639237
"4140",193463714,"Anaheim Indoor Marketplace, Anaheim, California, United States of America",681,33.81171,-117.9062,"North America",0.04730003,0.04739541,0.05448339,0.2842137,0.04731712,0.0612463,0.04750403,0.05558959,0.04792189,0.04729995,0.05283662,1.070782,0.06885113,0.055985,0.04801132
"4141",193464241,"Anaheim Equestrian Center, Anaheim, California, United States of America",681,33.81451,-117.8752,"North America",0.04741536,0.0475122,0.05467836,0.2861839,0.04743271,0.0610848,0.04762249,0.05584375,0.04805836,0.04741528,0.05290771,1.07933,0.07050617,0.05623363,0.04813756
"4142",193468488,"Atasehir, Istanbul, Turkey",774,40.98555,29.13185,"Europe",0.06607935,0.06607935,0.06701744,0.07076978,0.06607935,0.06607935,0.06607935,0.06627415,0.06607935,0.06607935,0.06607935,0.06607935,0.0763983,0.06607935,0.06607935
"4143",193474564,"SuperClubs Ironshore Golf and Country Club, Montego Bay, Jamaica",681,18.51488,-77.8707,"South America",0.04586822,0.05579843,0.2641719,0.1900059,0.04586822,0.06730564,0.0463977,0.05959728,0.05380435,0.04586822,0.0463977,0.04586822,0.08444174,0.04586822,0.04586822
"4144",193482593,"Clayton State University, Morrow, Georgia, United States of America",681,33.59554,-84.32967,"North America",0.06546254,0.06546254,0.06546254,0.09308252,0.06546254,0.06547063,0.06546254,0.06843264,0.06546254,0.06546254,0.06546254,0.06546254,0.06686428,0.06546254,0.06546254
"4145",193486251,"Bell Street Cruise Terminal at Pier 66, Seattle, Washington, United States of America",681,47.612,-122.3498,"North America",0.05658569,0.05053728,0.06064876,0.1012764,0.05147893,0.09732499,0.06465205,0.06971843,0.05334319,0.05361675,0.105018,0.05053597,0.0857997,0.05053597,0.06004317
"4146",193488483,"Phillips Square, Montreal, Quebec, Canada",681,45.50998,-73.66986,"North America",0.04836989,0.04955102,0.0843075,0.1323326,0.06994921,0.1017012,0.05627212,0.06194241,0.05801007,0.04836989,0.08778237,0.05844649,0.1002969,0.04860942,0.04836989
"4147",193506680,"Metro Richmond Zoo, Chesterfield, Virginia, United States of America",681,37.38776,-77.76375,"North America",0.06067549,0.06046968,0.06264318,0.1090507,0.06073176,0.06953714,0.06146479,0.06522253,0.06224312,0.06046968,0.06981886,0.06143755,0.06669897,0.06146479,0.06046968
"4148",193507889,"Riviera Cancun Golf Resort, Cancun, Quintana Roo, Mexico",681,21.01407,-86.82449,"South America",0.04852965,0.0486723,0.1389229,0.1716647,0.04858701,0.06916918,0.04852953,0.07240663,0.05625157,0.04852953,0.05359939,0.05164012,0.08730305,0.05467727,0.04852953
"4149",193509563,"Balvanera, Buenos Aires, Argentina",774,-34.60917,-58.40379,"South America",0.06553105,0.06616622,0.07442333,0.08257108,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.08013979,0.06553105,0.06553105
"4150",193511237,"Southern New Hampshire University, Hooksett, New Hampshire, United States of America",681,43.04046,-71.45196,"North America",0.06624584,0.06624584,0.06624584,0.1103709,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584
"4151",193515019,"Pohara, New Zealand",557,-40.84838,172.901,"Australia",0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.06916212,0.0663905,0.0663905
"4152",193524939,"San Juan, Philippines",557,16.6693,120.3747,"Asia",0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06788874,0.06635477,0.06635477
"4153",193551165,"Mafolie, St. Thomas, U.S. Virgin Islands",557,18.35089,-64.93011,"South America",0.05426601,0.05426601,0.05426601,0.07253911,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.07900224,0.05426601,0.05426601
"4154",193563472,"Port of Vancouver, Vancouver, British Columbia, Canada",681,49.28289,-123.0832,"North America",0.05192899,0.05111161,0.06625896,0.09678939,0.04952959,0.08156125,0.04884399,0.08474193,0.05451139,0.04878032,0.09157733,0.04960319,0.0858913,0.04878643,0.04877836
"4155",193592240,"Morumbi, Sao Paulo, Brazil",557,-23.5963,-46.70854,"South America",0.06627193,0.06627193,0.06627193,0.0678059,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193
"4156",193596022,"Guangdong Museum, Guangzhou, China",681,23.11737,113.3199,"Asia",0.06274218,0.06370727,0.07031063,0.08073851,0.06274218,0.06274218,0.06274218,0.07349798,0.07077894,0.06274218,0.06750312,0.06987196,0.07887476,0.06750312,0.06285311
"4157",193602284,"TUI Arena, Hannover, Germany",681,52.32303,9.816225,"Europe",0.06407566,0.06442409,0.06755998,0.08240843,0.06407566,0.06418377,0.06407566,0.06477253,0.06477253,0.06506321,0.06767005,0.06407566,0.0797551,0.06407566,0.06581931
"4158",193602346,"Villa Blanca Reef, Cozumel, Quintana Roo, Mexico",681,20.48961,-86.97108,"South America",0.05077712,0.05096789,0.08729047,0.1247051,0.05077712,0.06308292,0.05077712,0.06092401,0.05446107,0.05077712,0.05328027,0.05343401,0.08222237,0.05077712,0.05077712
"4159",193603338,"Inovel Business Park, Velizy-Villacoublay, France",557,48.78276,2.211745,"Europe",0.0644988,0.0644988,0.0644988,0.09688408,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0887482,0.0644988,0.0644988
"4160",193608980,"Alma Hoppes Lustspielhaus, Hamburg, Germany",681,53.59285,9.992945,"Europe",0.06485432,0.06485432,0.06550646,0.07168433,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.08181024,0.06485432,0.06485432
"4161",193616575,"Wofford College, Spartanburg, South Carolina, United States of America",681,34.95742,-81.93755,"North America",0.06248536,0.06248536,0.07457392,0.09515961,0.06248536,0.07467837,0.07457392,0.06248868,0.06248536,0.06248536,0.07457392,0.06248536,0.07457392,0.06248536,0.07457392
"4162",193641096,"Huhnerposten Events Location, Hamburg, Germany",681,53.55048,10.00836,"Europe",0.06259903,0.06260588,0.06629914,0.08217566,0.06259903,0.06706082,0.06259903,0.0683585,0.0660565,0.06294607,0.063168,0.06280839,0.08537823,0.06259903,0.06259903
"4163",193649094,"Port of Kobe, Kobe, Japan",681,34.6726,135.2166,"Asia",0.06304935,0.06304935,0.0684561,0.072853,0.07154422,0.07154422,0.06304935,0.06374597,0.06373255,0.06304935,0.06304935,0.06304935,0.07392092,0.06304935,0.06304935
"4164",193671569,"Metairie Business District, Metairie, Louisiana, United States of America",557,30.00428,-90.15708,"North America",0.05951397,0.05942594,0.05942594,0.1462963,0.07181745,0.07704398,0.05942594,0.06394646,0.05942599,0.05942594,0.0603184,0.05942594,0.06046859,0.05942594,0.06023712
"4165",193671817,"PNC Bank Arts Center, Holmdel, New Jersey, United States of America",681,40.39274,-74.17654,"North America",0.06386148,0.06386148,0.06386148,0.0938313,0.06386148,0.07670383,0.06386148,0.06702551,0.06386148,0.06386148,0.0861704,0.06930621,0.06386148,0.06807438,0.06386148
"4166",193684000,"Argeles Plage, Argeles-sur-Mer, France",557,42.55773,3.043561,"Europe",0.06516589,0.06516589,0.06516589,0.06620821,0.06516589,0.06516589,0.06516589,0.06516589,0.06516589,0.06516589,0.06516589,0.06725053,0.06829285,0.06516589,0.06516589
"4167",193686945,"Leechburg, Pennsylvania, United States of America",557,40.64742,-79.62157,"North America",0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.0667761,0.06835988,0.0667761,0.0667761
"4168",193693517,"Embassy of France, Washington, District of Columbia, United States of America",681,38.91269,-77.07844,"North America",0.04822665,0.04818567,0.05957323,0.1486321,0.05438986,0.06899342,0.04818567,0.07204427,0.05429071,0.0482251,0.0844462,0.04818567,0.1057216,0.04818567,0.0667363
"4169",193694013,"Wernigerode Old Town, Wernigerode, Germany",557,51.83523,10.78601,"Europe",0.06303445,0.06303445,0.09149137,0.06546134,0.06303445,0.06303445,0.06303445,0.0642479,0.0642479,0.06303445,0.06303445,0.06303445,0.09391826,0.06303445,0.06303445
"4170",193694478,"National Academy of Sciences, Washington, District of Columbia, United States of America",681,38.89213,-77.04774,"North America",0.04886721,0.04879153,0.05152075,0.1400244,0.06444021,0.07355331,0.04879153,0.08581547,0.05466082,0.04886434,0.06865885,0.04879153,0.111685,0.04879153,0.05015282
"4171",193696710,"L. Ron Hubbard House, Washington, District of Columbia, United States of America",681,38.91455,-77.04343,"North America",0.04817984,0.04818105,0.07440805,0.1484,0.05018372,0.06072773,0.04817984,0.0801555,0.05539898,0.04822381,0.0895851,0.04817984,0.09981529,0.04817984,0.06751704
"4172",193701484,"Washington D.C. Jewish Community Center, Washington, District of Columbia, United States of America",681,38.91111,-77.03596,"North America",0.04337752,0.04335045,0.0613764,0.1512861,0.05241078,0.08079512,0.06927902,0.06995064,0.05000999,0.04337647,0.12645,0.04334972,0.1407827,0.04334972,0.05680585
"4173",193708707,"Salomon Beach, St. John, U.S. Virgin Islands",681,18.33536,-64.73365,"South America",0.05598852,0.05612936,0.05774988,0.09410496,0.05598852,0.06713534,0.05598852,0.06719823,0.05607724,0.05598852,0.05598852,0.05598852,0.07955846,0.05598852,0.05598852
"4174",193708924,"Council Tower, Sibiu, Romania",681,45.79768,24.15192,"Europe",0.06539508,0.06644187,0.06539508,0.06748867,0.06539508,0.06733694,0.06539508,0.06539508,0.06539508,0.06539508,0.06539508,0.06644187,0.08962299,0.06539508,0.06539508
"4175",193722006,"Streets at Southpoint Mall, Durham, North Carolina, United States of America",681,35.90396,-78.94261,"North America",0.06020019,0.06020019,0.06486087,0.1090324,0.06021473,0.06989015,0.06020019,0.06584047,0.060685,0.06020019,0.06477351,0.06020019,0.0694072,0.06020019,0.06020019
"4176",193729167,"Church of Saint Exupere, Arreau, France",681,42.90575,0.35919,"Europe",0.06660853,0.06660853,0.06660853,0.06929887,0.06660853,0.06660853,0.06660853,0.06660853,0.06660853,0.06660853,0.06660853,0.06660853,0.07198921,0.06660853,0.06660853
"4177",193753905,"Clearwater, FL, United States (CLW-Clearwater Air Park)",712,27.97676,-82.7561,"North America",0.06372694,0.05553978,0.06505323,0.145721,0.05516262,0.08062601,0.05485622,0.06791302,0.06085471,0.05485622,0.06284786,0.05713568,0.06127884,0.05506344,0.05485622
"4178",193773838,"Vinorama, Baja California Sur, Mexico",557,23.22227,-109.4583,"South America",0.06260685,0.06260685,0.06260685,0.06260685,0.06260685,0.08626286,0.06260685,0.06260685,0.06260685,0.06260685,0.06260685,0.06260685,0.06405005,0.06260685,0.06260685
"4179",193797367,"Whitehall, London, England, United Kingdom",557,51.50409,-0.12652,"Europe",0.06693805,0.06671409,0.06671409,0.06675853,0.06671409,0.06682947,0.06671409,0.06672786,0.06671409,0.06671409,0.06673098,0.06671409,0.0751999,0.06671409,0.06671409
"4180",193797615,"Hornsey, London, England, United Kingdom",557,51.58381,-0.119439,"Europe",0.06679694,0.06679694,0.06679694,0.1092393,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694,0.06679694
"4181",193798452,"Khiyansaria, India",557,26.6767,72.32225,"Asia",0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.06691309,0.069908,0.06691309,0.06691309
"4182",193799537,"Puembo, Ecuador",557,-0.181479,-78.36096,"South America",0.06558542,0.06558542,0.06558542,0.07518237,0.06558542,0.06558542,0.06558542,0.06558542,0.06558542,0.06558542,0.06558542,0.06558542,0.0740475,0.06558542,0.06558542
"4183",193800002,"Cimitero degli Inglesi, Florence, Italy",681,43.77684,11.26865,"Europe",0.05916525,0.05925596,0.06161425,0.1123263,0.05916525,0.06132865,0.05916525,0.06490809,0.05941556,0.05989294,0.05935574,0.05943736,0.1066824,0.05916525,0.05916525
"4184",193802544,"National Theatre, Washington, District of Columbia, United States of America",681,38.89611,-77.03049,"North America",0.04398141,0.04393303,0.04774003,0.1507438,0.06111978,0.09117622,0.05988979,0.07540002,0.0522217,0.04397472,0.1048973,0.04393172,0.1220263,0.04393172,0.04772637
"4185",193803629,"Warner Theatre, Washington, District of Columbia, United States of America",681,38.89663,-77.02959,"North America",0.04318628,0.0431416,0.04747122,0.1454479,0.05939453,0.09128478,0.0600165,0.0765403,0.05132451,0.0431801,0.1060839,0.04314039,0.1269775,0.04314039,0.046808
"4186",193807969,"Center Aquaria Spa and Wellness Center, Sirmione, Italy",681,45.49536,10.60505,"Europe",0.06294773,0.06294773,0.06298539,0.07862901,0.06294773,0.06304024,0.06294773,0.06296413,0.06294773,0.06294773,0.06294773,0.06715294,0.07556337,0.06294773,0.06294773
"4187",193809116,"Beaver Run SuperChair Ski Lift, Breckenridge, Colorado, United States of America",681,39.47337,-106.0519,"North America",0.05701784,0.05701784,0.06075885,0.1574097,0.05701784,0.06256233,0.05701784,0.06131375,0.05726198,0.05701784,0.05788673,0.05701784,0.06108359,0.05701784,0.05701784
"4188",193825391,"Ile d'Orleans, Quebec, Canada",557,46.93047,-70.95992,"North America",0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.06615777,0.07002923,0.06615777,0.06615777
"4189",193838845,"Central Park, Banff, Alberta, Canada",681,51.17427,-115.5729,"North America",0.04686217,0.04686217,0.0499628,0.1514978,0.04686217,0.07603965,0.04686217,0.07441623,0.04968034,0.04686217,0.06677036,0.04686217,0.08641576,0.04773494,0.04686217
"4190",193841108,"Playa del Carmen Ferry, Cozumel, Quintana Roo, Mexico",681,20.51139,-86.94962,"South America",0.05141007,0.05158961,0.0854327,0.116606,0.05141007,0.06583928,0.05141007,0.06038426,0.0553486,0.05141007,0.05376591,0.05386381,0.08215227,0.05141007,0.05141007
"4191",193856918,"Downtown Phoenix, Phoenix, Arizona, United States of America",557,33.45299,-112.0723,"North America",0.05362523,0.05745075,0.06869613,0.1048727,0.05362523,0.1049046,0.05761326,0.07136814,0.05580833,0.05400834,0.1068457,0.05761326,0.1064763,0.05362523,0.06160129
"4192",193859336,"Lagen Island Beach, El Nido, Philippines",681,11.09492,119.3887,"Asia",0.06695569,0.06695569,0.06695569,0.0684429,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569,0.06695569
"4193",193898148,"Erdinger Weissbrau Brewery, Erding, Germany",681,48.3146,11.88982,"Europe",0.06394485,0.06394485,0.06500993,0.07525659,0.06394485,0.06503849,0.06394485,0.06394485,0.06394485,0.06394485,0.06394485,0.06500993,0.08253407,0.06394485,0.06394485
"4194",193902984,"Taunus Nature Park Information Centre, Oberursel, Germany",681,50.21523,8.537125,"Europe",0.06323369,0.06323369,0.06323369,0.07963685,0.06323369,0.06323369,0.06323369,0.06323369,0.06323369,0.06323369,0.06323369,0.06323369,0.0645489,0.06323369,0.06323369
"4195",193908192,"World Conference Center Bonn, Bonn, Germany",681,50.7189,7.123985,"Europe",0.06482963,0.06482963,0.06603409,0.07024968,0.06482963,0.07438378,0.06482963,0.06482963,0.06482963,0.07438378,0.07438378,0.06543186,0.08522389,0.06482963,0.06482963
"4196",193923816,"Playa Cacao, Golfito, Costa Rica",681,8.64125,-83.22716,"South America",0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.06618688,0.09234639,0.06618688,0.06618688
"4197",193941672,"Turunc Beach, Marmaris, Turkey",681,36.77575,28.24843,"Europe",0.06499744,0.06499744,0.07365373,0.07471263,0.06499744,0.06499744,0.06499744,0.06550877,0.06550877,0.06499744,0.06499744,0.06499744,0.06908805,0.06499744,0.06499744
"4198",193944927,"Rowan University, Glassboro, New Jersey, United States of America",681,39.7108,-75.12011,"North America",0.06465111,0.06465111,0.06465111,0.09419166,0.06465111,0.06465111,0.06465111,0.06465111,0.06465111,0.06465111,0.06465111,0.06465111,0.06620463,0.06465111,0.06465111
"4199",193950259,"Alcoy, Philippines",557,9.711902,123.4687,"Asia",0.06645248,0.06645248,0.06645248,0.09479916,0.06645248,0.06645248,0.06645248,0.06645248,0.06645248,0.06645248,0.06645248,0.06645248,0.06798646,0.06645248,0.06645248
"4200",193960117,"Waikiki Beach, Lima, Peru",681,-12.12872,-77.03677,"South America",0.06070699,0.0689678,0.07258316,0.07706073,0.06070699,0.06242743,0.06070699,0.07004313,0.06079587,0.06070699,0.06070926,0.06240517,0.1111091,0.06070699,0.06070699
"4201",193962752,"Museum of the Plains Indian, Browning, Montana, United States of America",681,48.55655,-113.0243,"North America",0.06132429,0.2352167,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.06132429,0.0628778,0.06132429,0.06132429
"4202",193981910,"Murbach Abbey, Murbach, France",681,47.92353,7.15778,"Europe",0.06657847,0.06657847,0.06657847,0.06923875,0.06657847,0.06657847,0.06657847,0.06657847,0.06657847,0.06657847,0.06657847,0.06657847,0.07455931,0.06657847,0.06657847
"4203",193993907,"Atacames Beach, Atacames, Ecuador",681,0.872,-79.85213,"South America",0.06602802,0.06602802,0.06602802,0.08615307,0.06602802,0.06602802,0.06602802,0.06602802,0.06602802,0.06602802,0.06602802,0.06602802,0.07098035,0.06602802,0.06602802
"4204",194003455,"Warth Schrocken Ski Resort, Warth, Austria",681,47.26781,10.12813,"Europe",0.06502283,0.06567673,0.06534978,0.07254261,0.06502283,0.06502283,0.06502283,0.06600367,0.06600367,0.06502283,0.06502283,0.06534978,0.07548513,0.06534978,0.06502283
"4205",194036408,"Louisiana Tech University, Ruston, Louisiana, United States of America",681,32.52806,-92.64918,"North America",0.06602949,0.06602949,0.06602949,0.0837648,0.06602949,0.06602949,0.06602949,0.06602949,0.06602949,0.06602949,0.06602949,0.06602949,0.06858345,0.06602949,0.06602949
"4206",194055194,"Khlong Toab Beach, Ko Lanta, Thailand",681,7.55336,99.04131,"Asia",0.062063,0.062063,0.06237609,0.08304582,0.062063,0.06284053,0.062063,0.06237609,0.06237609,0.062063,0.06223571,0.062063,0.09376848,0.062063,0.062063
"4207",194059751,"Holterberg Nature Museum, Holten, Netherlands",681,52.29705,6.42038,"Europe",0.06592596,0.06592596,0.06592596,0.06822693,0.06592596,0.06592596,0.06913089,0.06592596,0.06592596,0.06592596,0.06913089,0.06592596,0.07397935,0.06592596,0.06592596
"4208",194070136,"Fifth Third Ballpark, Comstock Park, Michigan, United States of America",681,43.03928,-85.6599,"North America",0.05944886,0.05944886,0.06270055,0.1213542,0.05944886,0.07946069,0.05944886,0.06597225,0.06343225,0.06279252,0.07812139,0.05944886,0.06173904,0.06198003,0.05949025
"4209",194071190,"Stoke Park Country Club, Slough, England, United Kingdom",681,51.53531,-0.604395,"Europe",0.05475703,0.05475703,0.05539308,0.1465792,0.05475703,0.05900653,0.05475703,0.07609852,0.05475703,0.05475703,0.06103576,0.05885623,0.06588581,0.05475703,0.05475703
"4210",194074414,"Organ Cave, Ronceverte, West Virginia, United States of America",681,37.71843,-80.4373,"North America",0.0643501,0.065738,0.0643501,0.08486392,0.0643501,0.06743321,0.0643501,0.06651222,0.0643501,0.0643501,0.06727295,0.0643501,0.07086085,0.0643501,0.0643501
"4211",194085636,"Plaza Aduana, Malaga, Spain",681,36.72025,-4.416895,"Europe",0.05658158,0.05658158,0.05913553,0.07791246,0.05658158,0.08346043,0.08023004,0.06273022,0.05721396,0.05658158,0.08100364,0.05700724,0.07612312,0.05658158,0.05658158
