"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Sports_Baseball","Sports_Basketball","Sports_Cross_Country_Skiing","Sports_Football","Sports_Golf","Sports_Hockey","Sports_Indoor_Skiing","Sports_Running","Sports_Skiing","Sports_Snowboarding","Sports_Soccer","Sports_Sports"
"4362",194973910,"Palo Alto Art Center, Palo Alto, California, United States of America",681,37.44431,-122.1397,"North America",0.05755255,0.05755255,0.05755255,0.06631151,0.06985802,0.05755255,0.05755255,0.05759341,0.05755255,0.05755255,0.05915996,0.09809419
"4363",194979738,"Tavistock, Ontario, Canada",557,43.31953,-80.8445,"North America",0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038
"4364",194982094,"San Jose Beach, Encarnacion, Paraguay",681,-27.31635,-55.85236,"South America",0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06983359
"4365",194982249,"Plaza de toros Real de San Carlos, Colonia del Sacramento, Uruguay",681,-34.43711,-57.86584,"South America",0.06598846,0.06598846,0.06598846,0.06598846,0.1157946,0.06598846,0.06598846,0.06598846,0.06598846,0.06598846,0.06598846,0.06877592
"4366",194985380,"Chisenhall Fields, Burleson, Texas, United States of America",681,32.52376,-97.32934,"North America",0.06722002,0.06492158,0.06492158,0.06492158,0.07198945,0.06492158,0.06492158,0.06492158,0.06492158,0.06492158,0.06492158,0.07991035
"4367",194995920,"Daytona Beach Bandshell, Daytona Beach, Florida, United States of America",681,29.23182,-81.00954,"North America",0.05683989,0.05833348,0.05254489,0.05356802,0.07112809,0.05254489,0.05254489,0.05266224,0.05254489,0.05254489,0.05254489,0.08444852
"4368",194997470,"Arnett-Fullen House, Boulder, Colorado, United States of America",681,40.01642,-105.2868,"North America",0.05473944,0.05506303,0.05888509,0.07431887,0.06303074,0.05473944,0.05473944,0.0582918,0.08170295,0.05888509,0.05473944,0.1052158
"4369",194997904,"Old Town, Stralsund, Germany",557,54.31312,13.09235,"Europe",0.066351,0.066351,0.066351,0.066351,0.06745965,0.066351,0.066351,0.066351,0.066351,0.066351,0.066351,0.06745965
"4370",194998741,"Gold Coast Mall, Ocean City, Maryland, United States of America",681,38.42012,-75.05671,"North America",0.05286858,0.05286861,0.05286858,0.05373408,0.07445788,0.05303968,0.05286858,0.05385615,0.05286858,0.05286858,0.05289012,0.08091241
"4371",195005158,"Shawnessy Shopping Centre, Calgary, Alberta, Canada",681,50.90189,-114.0646,"North America",0.06406339,0.06406339,0.06406339,0.06406339,0.06406339,0.07420416,0.06406339,0.06406339,0.06406339,0.06406339,0.06406533,0.07376585
"4372",195011544,"Bear Lake Trailhead, Estes Park, Colorado, United States of America",681,40.31198,-105.6458,"North America",0.06508263,0.06508263,0.06652584,0.06508263,0.06508263,0.06508263,0.06508263,0.06508263,0.06652584,0.06508263,0.06508263,0.06652584
"4373",195011699,"Boulder Reservoir, Boulder, Colorado, United States of America",681,40.07138,-105.2292,"North America",0.05630047,0.05672305,0.06093153,0.07906626,0.06324706,0.05630047,0.05630047,0.06093947,0.06877523,0.06093153,0.05630047,0.1158496
"4374",195024409,"Waterloo Region Museum, Kitchener, Ontario, Canada",681,43.40076,-80.4382,"North America",0.06291684,0.06291684,0.06425696,0.06291684,0.06559708,0.07580446,0.06291684,0.06291684,0.06559708,0.06425696,0.06291684,0.08713206
"4375",195028191,"Bingemans, Kitchener, Ontario, Canada",681,43.4726,-80.44933,"North America",0.06085297,0.06085297,0.0684733,0.06085297,0.07118333,0.07305713,0.06085297,0.06085297,0.07271733,0.06265965,0.06085297,0.1005023
"4376",195030237,"Sunnylands Center and Gardens, Rancho Mirage, California, United States of America",681,33.7805,-116.4061,"North America",0.0521757,0.05705286,0.05167141,0.05197432,0.2571129,0.05214888,0.05167141,0.05167141,0.05167141,0.05167141,0.05170315,0.1037887
"4377",195041583,"Wiesbaden, Germany (UWE-Wiesbaden Central Train Station)",712,50.07105,8.243265,"Europe",0.06337337,0.06337337,0.06370703,0.06337337,0.0707138,0.06337337,0.06337337,0.06337337,0.06370703,0.06337337,0.06337337,0.07550812
"4378",195045985,"Reserve Golf Course, Indian Wells, California, United States of America",681,33.69009,-116.3646,"North America",0.05137134,0.057974,0.05119817,0.05119817,0.2220351,0.05119817,0.05119817,0.05119817,0.05119817,0.05119817,0.05123968,0.09684093
"4379",195049426,"Coachella Valley History Museum, Indio, California, United States of America",681,33.72118,-116.223,"North America",0.06095658,0.06095658,0.06200788,0.06095658,0.09465877,0.06095658,0.06095658,0.06095658,0.06095658,0.06095658,0.06095658,0.07628401
"4380",195051565,"La Castellana National Theater, Bogota, Colombia",681,4.683655,-74.06009,"South America",0.06328261,0.06328261,0.06328261,0.06328261,0.06620652,0.06328261,0.06328261,0.06328261,0.06328261,0.06328261,0.06328261,0.08453474
"4381",195057393,"Desert Hot Springs Town Center, Desert Hot Springs, California, United States of America",681,33.9459,-116.5012,"North America",0.05167477,0.05167477,0.05167477,0.05167477,0.05926707,0.05167477,0.05167477,0.05528781,0.05167477,0.05167477,0.05167477,0.05691775
"4382",195057765,"Variety Playhouse, Atlanta, Georgia, United States of America",681,33.76388,-84.35121,"North America",0.06397774,0.06187925,0.05037246,0.07223716,0.0680737,0.05038635,0.05037246,0.05065577,0.05070385,0.05070385,0.05071467,0.1370466
"4383",195084797,"Breckenridge Golf Club, Breckenridge, Colorado, United States of America",681,39.52446,-106.0335,"North America",0.05611994,0.05611994,0.06675007,0.05611994,0.07199242,0.05619688,0.05611994,0.05611994,0.3665769,0.08273327,0.05611994,0.07698732
"4384",195087184,"Strawberry, California, United States of America",557,38.2157,-120.0175,"North America",0.06676962,0.06676962,0.06962106,0.06676962,0.06962106,0.06676962,0.06676962,0.06676962,0.06962106,0.06962106,0.06676962,0.06676962
"4385",195089881,"Thean Hou Temple, Kuala Lumpur, Malaysia",681,3.12261,101.688,"Asia",0.05529242,0.05529242,0.05529242,0.06568402,0.0566955,0.05529242,0.05529242,0.05529242,0.05529242,0.05529242,0.05529242,0.1060852
"4386",195090005,"Royal Malaysian Police Museum, Kuala Lumpur, Malaysia",681,3.140545,101.6894,"Asia",0.05201851,0.05201851,0.05201851,0.07678529,0.05511693,0.05201851,0.05201851,0.05202256,0.05201851,0.05201851,0.05201851,0.125428
"4387",195124818,"Shinsapporo, Sapporo, Japan",557,43.03861,141.474,"Asia",0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396,0.06699396
"4388",195124911,"Subang Jaya, Malaysia",774,3.038563,101.5786,"Asia",0.06289954,0.06289954,0.06289954,0.06952086,0.06289954,0.06289954,0.06289954,0.06289954,0.06289954,0.06289954,0.06952086,0.09758083
"4389",195127391,"Gading, Jakarta, Indonesia",557,-6.154541,106.9057,"Asia",0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353,0.06579353
"4390",195129902,"Mont-Tremblant Activity Centre, Mont-Tremblant, Quebec, Canada",681,46.21508,-74.58595,"North America",0.05514596,0.05514596,0.06261856,0.05514596,0.1019114,0.05607504,0.05514596,0.05514596,0.2364109,0.06849286,0.05514596,0.09357424
"4391",195133250,"Walter Schroeder Aquatic Center, Milwaukee, Wisconsin, United States of America",681,43.18585,-87.96155,"North America",0.06350153,0.06350153,0.06444323,0.06733412,0.07009348,0.06350153,0.06350153,0.06350153,0.06444323,0.06350153,0.06350153,0.08624569
"4392",195137683,"Rose Garden at Mesa Community College, Mesa, Arizona, United States of America",681,33.39255,-111.872,"North America",0.06795209,0.06161774,0.06119503,0.06119503,0.07768941,0.06119503,0.06119503,0.06366826,0.06119503,0.06119503,0.06615071,0.09635754
"4393",195143356,"Saint Sava Serbian Orthodox Church, San Gabriel, California, United States of America",681,34.07851,-118.0907,"North America",0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.05804516,0.1035109
"4394",195145867,"Louisville Slugger Field, Louisville, Kentucky, United States of America",681,38.25524,-85.74386,"North America",0.05731072,0.05603884,0.0540636,0.05460376,0.0627744,0.0540636,0.0540636,0.05826518,0.0540636,0.0540636,0.0540636,0.1002501
"4395",195146549,"Downtown Tequisquiapan, Tequisquiapan, Queretaro, Mexico",557,20.52265,-99.89319,"South America",0.06663927,0.06663927,0.06663927,0.06663927,0.07208145,0.06663927,0.06663927,0.06663927,0.06663927,0.06663927,0.06663927,0.06663927
"4396",195151912,"Mary Laveroni Community Park, Groveland, California, United States of America",681,37.79649,-120.1848,"North America",0.06447978,0.06447978,0.06579818,0.06447978,0.06579818,0.06447978,0.06447978,0.06447978,0.06711657,0.06579818,0.06447978,0.06579818
"4397",195152253,"Chambord, Quebec, Canada",557,48.4401,-72.12133,"North America",0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506,0.06493506
"4398",195157213,"Rosa Khutor Ski Resort, Krasnaya Polyana, Russia",557,43.65092,40.30457,"Europe",0.06616437,0.06616437,0.07065673,0.06616437,0.06616437,0.06616437,0.06616437,0.06616437,0.07739527,0.07290291,0.06616437,0.07290291
"4399",195159414,"Moda Center, Portland, Oregon, United States of America",681,45.53078,-122.6658,"North America",0.05136538,0.0583182,0.04837362,0.04740069,0.0595077,0.04732276,0.04732276,0.05148121,0.0557526,0.05117126,0.06225115,0.1118081
"4400",195170946,"Powel Crosley Estate, Sarasota, Florida, United States of America",681,27.39066,-82.56605,"North America",0.06112874,0.06035974,0.05984427,0.05984427,0.07551507,0.05984427,0.05984427,0.06084828,0.05984427,0.05984427,0.05984427,0.08437402
"4401",195182726,"Kokusai Ski Resort, Sapporo, Japan",681,43.07399,141.084,"Asia",0.06374023,0.06374023,0.06782228,0.06374023,0.06680177,0.06374023,0.06374023,0.06374023,0.07920232,0.06833253,0.06374023,0.06724692
"4402",195187221,"Leduc Recreation Centre, Leduc, Alberta, Canada",681,53.25695,-113.5305,"North America",0.06006297,0.06006297,0.06191774,0.06006297,0.06562729,0.06300779,0.06006297,0.06006297,0.06284513,0.06191774,0.06006297,0.09201288
"4403",195189515,"Quaker House, Dartmouth, Nova Scotia, Canada",681,44.6669,-63.56814,"North America",0.05319051,0.05334177,0.05412143,0.05319051,0.06063791,0.05767669,0.05319051,0.05319051,0.05505236,0.05412143,0.05319051,0.1286585
"4404",195190848,"Midtown, Phoenix, Arizona, United States of America",557,33.50737,-112.0775,"North America",0.06495316,0.05916534,0.05699014,0.05699014,0.06640391,0.05699014,0.05699014,0.05814707,0.05699014,0.05699014,0.05699014,0.1142666
"4405",195203217,"Calabogie, Ontario, Canada",774,45.28627,-76.74147,"North America",0.06452746,0.06452746,0.06592919,0.06452746,0.07429107,0.06452746,0.06452746,0.06452746,0.1372703,0.06592919,0.06452746,0.06592919
"4406",195210068,"East Fjords, Iceland",557,64.9746,-14.53845,"Europe",0.0657899,0.0657899,0.06676162,0.0657899,0.06870507,0.0657899,0.0657899,0.0657899,0.06676162,0.0657899,0.0657899,0.0657899
"4407",195214873,"Da Nang, Vietnam",557,16.08657,108.2251,"Asia",0.05934836,0.05934836,0.05934836,0.05934836,0.06212405,0.05934836,0.05934836,0.05934836,0.05949766,0.05934836,0.05934836,0.06565785
"4408",195229257,"Ushuaia Port, Ushuaia, Argentina",681,-54.8079,-68.30363,"South America",0.06410052,0.06410052,0.06813673,0.06410052,0.08228033,0.06410052,0.06410052,0.06410052,0.09265915,0.06928994,0.06410052,0.06640693
"4409",195245532,"Huatusco, Veracruz, Mexico",557,19.14934,-96.96834,"South America",0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06983359
"4410",195253530,"Mount Currie, British Columbia, Canada",557,50.32326,-122.6881,"North America",0.06703068,0.06703068,0.06703068,0.06703068,0.0685842,0.06703068,0.06703068,0.06703068,0.0685842,0.06703068,0.06703068,0.06703068
"4411",195260195,"Pentagon Row, Arlington, Virginia, United States of America",681,38.86418,-77.06332,"North America",0.05117264,0.05065303,0.05065303,0.05233208,0.05768867,0.05065303,0.05065303,0.05065303,0.05065303,0.05065303,0.05146668,0.108654
"4412",195264101,"Prairie Park, Litchfield, Minnesota, United States of America",681,45.11652,-94.52081,"North America",0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513,0.06667513
"4413",195284344,"Zipolite, Oaxaca, Mexico",557,15.66894,-96.51881,"South America",0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06526491,0.06822261
"4414",195286235,"Swinoujscie Beach, Swinoujscie, Poland",681,53.92125,14.25959,"Europe",0.06461032,0.06461032,0.06461032,0.06461032,0.08191376,0.06461032,0.06461032,0.06461032,0.06461032,0.06461032,0.06461032,0.07776093
"4415",195287506,"West Palm Beach, Florida, United States of America",774,26.67424,-80.12154,"North America",0.06195874,0.06195874,0.06195874,0.06274769,0.06840852,0.06195874,0.06195874,0.06195874,0.06225734,0.06195874,0.06195874,0.08324317
"4416",195289986,"Hiltscher Park Trail, Fullerton, California, United States of America",681,33.88221,-117.9418,"North America",0.0562147,0.0562147,0.0562147,0.0562147,0.06111726,0.0562147,0.0562147,0.0562147,0.0562147,0.0562147,0.0562147,0.06750808
"4417",195297085,"Golden Bear Golf Club, Hilton Head Island, South Carolina, United States of America",681,32.20921,-80.71873,"North America",0.05205498,0.05226066,0.05205498,0.05205498,0.1068971,0.05205498,0.05205498,0.05363068,0.05243489,0.05205498,0.05205498,0.07941998
"4418",195297302,"Island West Golf Club, Bluffton, South Carolina, United States of America",681,32.28469,-80.91888,"North America",0.06383744,0.06383744,0.06383744,0.06383744,0.06733843,0.06383744,0.06383744,0.06383744,0.06383744,0.06383744,0.06383744,0.08333039
"4419",195307222,"Three Valley Gap Ghost Town, Revelstoke, British Columbia, Canada",681,50.93362,-118.4454,"North America",0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495,0.05531495
"4420",195309733,"Kingston City Park, Kingston, Ontario, Canada",681,44.22492,-76.49058,"North America",0.05545296,0.05667129,0.05610164,0.05545296,0.06129105,0.08679367,0.05545296,0.05645347,0.05545296,0.05545296,0.05818315,0.1028851
"4421",195313794,"Tanger Outlets Hilton Head, Bluffton, South Carolina, United States of America",681,32.24741,-80.83203,"North America",0.06267645,0.06267645,0.06267645,0.06267645,0.07194157,0.06267645,0.06267645,0.06267645,0.06267645,0.06267645,0.06267645,0.07743665
"4422",195322908,"May River Theater, Bluffton, South Carolina, United States of America",681,32.23246,-80.85922,"North America",0.06293898,0.06293898,0.06293898,0.06293898,0.07090345,0.06293898,0.06293898,0.06293898,0.06293898,0.06293898,0.06293898,0.07485487
"4423",195326318,"Madison Square, Savannah, Georgia, United States of America",681,32.07359,-81.09396,"North America",0.04883952,0.04883952,0.04883952,0.04883952,0.06167849,0.04883952,0.04883952,0.04985989,0.04883952,0.04883952,0.04883952,0.07645408
"4424",195326597,"Oglethorpe Square, Savannah, Georgia, United States of America",681,32.07735,-81.09013,"North America",0.04820528,0.04820528,0.04820528,0.04820528,0.06104425,0.04820528,0.04820528,0.04922565,0.04820528,0.04820528,0.04820528,0.07581985
"4425",195328240,"Heron Point and Ocean Course, Hilton Head Island, South Carolina, United States of America",681,32.12729,-80.78976,"North America",0.04968343,0.04996288,0.04968343,0.04968343,0.1094418,0.04968343,0.04968343,0.05182431,0.04968343,0.04968343,0.04968343,0.08298782
"4426",195343957,"Carillon Beach, Panama City Beach, Florida, United States of America",681,30.26195,-85.97471,"North America",0.05321456,0.05321456,0.05321456,0.05321456,0.06710379,0.05321456,0.05321456,0.05321456,0.05321456,0.05321456,0.05321456,0.05546251
"4427",195354280,"Convict Lake, Mammoth Lakes, California, United States of America",681,37.59473,-118.8518,"North America",0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033,0.06701033
"4428",195364231,"Peruvian Culture Museum, Lima, Peru",681,-12.04788,-77.04279,"South America",0.0608689,0.0608689,0.0608689,0.0608689,0.06873175,0.0608689,0.0608689,0.0608689,0.0608689,0.0608689,0.0608689,0.0726959
"4429",195364851,"1905 Square, Yekaterinburg, Russia",681,56.83775,60.59623,"Europe",0.06400619,0.06400619,0.06400619,0.06400619,0.06505738,0.06400619,0.06400619,0.06400619,0.06926215,0.06400619,0.06400619,0.0873463
"4430",195379018,"Olancha, California, United States of America",557,36.27404,-118.0003,"North America",0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241,0.06709241
"4431",195379638,"Kwan-Riam Floating Market, Bangkok, Thailand",681,13.80008,100.7101,"Asia",0.06628624,0.06628624,0.06628624,0.06628624,0.07011717,0.06628624,0.06628624,0.06628624,0.06628624,0.06628624,0.06628624,0.07165071
"4432",195419318,"Riverside Park, Yankton, South Dakota, United States of America",681,42.86649,-97.39201,"North America",0.06645335,0.06645335,0.06645335,0.06645335,0.06787139,0.06645335,0.06645335,0.06645335,0.06645335,0.06645335,0.06645335,0.06928943
"4433",195430943,"Talking Rock Golf Course, Chase, British Columbia, Canada",681,50.8763,-119.6143,"North America",0.06001324,0.06001324,0.06001324,0.06001324,0.1501468,0.06001324,0.06001324,0.06001324,0.06001324,0.06001324,0.06001324,0.06142308
"4434",195463307,"Scout Island Nature Centre, Williams Lake, British Columbia, Canada",681,52.12341,-122.1201,"North America",0.06452585,0.06452585,0.06585865,0.06452585,0.06719145,0.06452585,0.06452585,0.06452585,0.06585865,0.06452585,0.06452585,0.06985705
"4435",195492633,"Cornwall, Prince Edward Island, Canada",774,46.22702,-63.22503,"North America",0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.07492459,0.06369959,0.06369959,0.06369959,0.06369959,0.06369959,0.1123287
"4436",195498027,"Bosque del Apache, Socorro, New Mexico, United States of America",681,33.80585,-106.8896,"North America",0.06519659,0.06519659,0.06519659,0.06519659,0.06759164,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.06519659,0.07226894
"4437",195534452,"Sagadi Manor, Sagadi, Estonia",681,59.53809,26.08472,"Europe",0.06682179,0.06682179,0.06682179,0.06682179,0.06972539,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06682179,0.06972539
"4438",195541737,"Cayucos State Beach, Cayucos, California, United States of America",681,35.44842,-120.9046,"North America",0.06008446,0.06008446,0.06008446,0.06008446,0.06265185,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446,0.06008446
"4439",195541954,"Lake Winnipesaukee, New Hampshire, United States of America",557,43.61901,-71.33531,"North America",0.07322327,0.05760284,0.06082989,0.05760284,0.07879838,0.05966898,0.05760284,0.05760284,0.1248497,0.05953907,0.05760284,0.08329175
"4440",195544124,"Bernina Railway, Villa di Tirano, Italy",681,46.21565,10.16711,"Europe",0.06571705,0.06571705,0.06806227,0.06571705,0.06923488,0.06571705,0.06571705,0.06571705,0.07158009,0.06806227,0.06571705,0.06571705
"4441",195574876,"Centrex, Lognes, France",681,48.83659,2.628685,"Europe",0.06217695,0.06217695,0.06217695,0.06880434,0.0692126,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.06217695,0.07419052
"4442",195591802,"Brighton and Hove, England, United Kingdom",557,50.84691,-0.131675,"Europe",0.05603224,0.05603224,0.05603224,0.05651884,0.06131152,0.05603224,0.05603224,0.05603224,0.0563842,0.05603224,0.05603224,0.06830286
"4443",195594127,"Port Ludlow Park, Port Ludlow, Washington, United States of America",681,47.93542,-122.6871,"North America",0.06695125,0.06695125,0.06695125,0.06695125,0.06998431,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125
"4444",195597289,"Chocolate Lake Beach, Halifax, Nova Scotia, Canada",681,44.63797,-63.62157,"North America",0.05453312,0.05467441,0.05542818,0.05453312,0.06214109,0.0590824,0.05453312,0.05453312,0.05632323,0.05542818,0.05509121,0.1053184
"4445",195621438,"Whitestown, Indiana, United States of America",557,40.02528,-86.33602,"North America",0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.066636,0.06818952
"4446",195624538,"Chilliwack, BC, Canada (YCW)",712,49.1553,-121.945,"North America",0.06155661,0.06155661,0.06155661,0.06155661,0.06577755,0.06155661,0.06155661,0.06155661,0.06350783,0.06155661,0.06155661,0.07816908
"4447",195629901,"Angel Building, London, England, United Kingdom",681,51.53141,-0.106165,"Europe",0.05057714,0.05057714,0.05057714,0.05938602,0.05240022,0.05057714,0.05057714,0.05072038,0.05057714,0.05057714,0.05057714,0.1041754
"4448",195662234,"Cataraqui Cemetery, Kingston, Ontario, Canada",681,44.25943,-76.54138,"North America",0.05690155,0.05813291,0.05755897,0.05690155,0.06281832,0.07897119,0.05690155,0.05791277,0.05690155,0.05690155,0.05966096,0.09524921
"4449",195668744,"Manitou Springs Historic District, Manitou Springs, Colorado, United States of America",557,38.85897,-104.9157,"North America",0.05375423,0.05375423,0.05375423,0.05375423,0.0564947,0.05375423,0.05375423,0.05375423,0.05512447,0.05375423,0.05375423,0.06051427
"4450",195672712,"Highway 21 Drive-In Theater, Beaufort, South Carolina, United States of America",681,32.4782,-80.74418,"North America",0.06100691,0.06100691,0.06100691,0.06100691,0.07040981,0.06100691,0.06100691,0.06100691,0.06100691,0.06100691,0.06100691,0.07730427
"4451",195693792,"Canton Multicultural Center and Museum, Canton, Mississippi, United States of America",681,32.61325,-90.03639,"North America",0.06482971,0.06358978,0.0635654,0.06592023,0.07298509,0.0635654,0.0635654,0.0635654,0.0635654,0.0635654,0.06383107,0.09424742
"4452",195725133,"Gdansk City Center, Gdansk, Poland",557,54.35019,18.6559,"Europe",0.06405246,0.06405246,0.06456594,0.06405246,0.06661985,0.06405246,0.06405246,0.06405246,0.06456594,0.06456594,0.06405246,0.07213388
"4453",195748104,"Nicosia, Cyprus (NIC)",712,35.15969,33.27581,"Europe",0.06531079,0.06531079,0.06531079,0.06531079,0.06618499,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.06531079,0.08895832
"4454",195750305,"British High Commission of Chennai, Chennai, India",681,13.06592,80.24928,"Asia",0.06264256,0.06264256,0.06264256,0.06264256,0.06407728,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.06264256,0.07797819
"4455",195758613,"Hollywood Palladium, Hollywood, California, United States of America",681,34.09806,-118.3243,"North America",0.05417932,0.05404424,0.05404424,0.05404424,0.06121784,0.05404424,0.05404424,0.05404633,0.05404424,0.05404424,0.05404878,0.08030482
"4456",195780747,"Langley, BC, Canada (YLY-Langley Regional)",712,49.10078,-122.6246,"North America",0.06168607,0.06096115,0.06152056,0.06096115,0.07116668,0.06438955,0.06096115,0.06096115,0.06207996,0.06152056,0.06096115,0.09090362
"4457",195822194,"The Citadel Mall, Colorado Springs, Colorado, United States of America",681,38.84243,-104.7648,"North America",0.06130224,0.06130224,0.06130224,0.06812945,0.06844084,0.06130224,0.06130224,0.06130224,0.06368177,0.06130224,0.06130224,0.09828042
"4458",195875235,"Vittorio Alfieri Theater, Castelnuovo Berardenga, Italy",681,43.34792,11.50367,"Europe",0.06552575,0.06552575,0.06552575,0.06552575,0.06711988,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06552575,0.06769229
"4459",195934817,"Villa Henfrey-Branca, Baveno, Italy",681,45.90409,8.505605,"Europe",0.06180957,0.06180957,0.06219246,0.06180957,0.06831874,0.06180957,0.06180957,0.06180957,0.06448982,0.06257535,0.06180957,0.07156638
"4460",195938227,"Sleeping Bear Dunes National Lakeshore, Michigan, United States of America",557,44.85574,-86.00659,"North America",0.0642744,0.05829228,0.05829228,0.06794232,0.05829228,0.05829228,0.05829228,0.05829228,0.0642744,0.05829228,0.05829228,0.08088266
"4461",195940025,"East Kilbride Shopping Centre, Glasgow, Scotland, United Kingdom",681,55.76088,-4.18005,"Europe",0.06687589,0.06687589,0.06687589,0.06687589,0.06983359,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06983359
"4462",195945884,"C.B. Smith Park, Pembroke Pines, Florida, United States of America",681,26.01506,-80.31226,"North America",0.061873,0.06499786,0.06184191,0.08650602,0.1109694,0.06184191,0.06184191,0.06184191,0.06184191,0.06184191,0.06722865,0.1267231
"4463",195945946,"Cinema Paradiso, Fort Lauderdale, Florida, United States of America",681,26.11489,-80.13831,"North America",0.04952249,0.0495225,0.04952249,0.06477558,0.05946998,0.04952249,0.04952249,0.04952249,0.04952249,0.04952249,0.04952249,0.096661
"4464",195946008,"Plantation Historical Museum, Plantation, Florida, United States of America",681,26.12849,-80.22771,"North America",0.05798592,0.05798592,0.05798592,0.05829021,0.07178134,0.05912457,0.05798592,0.05798592,0.05798592,0.05798592,0.06404755,0.09851507
"4465",195950379,"Shoppes of Wilton Manors, Wilton Manors, Florida, United States of America",681,26.15655,-80.13802,"North America",0.05109994,0.0512476,0.05109994,0.05839587,0.06339783,0.0511002,0.05109994,0.05172539,0.05109994,0.05109994,0.05109994,0.09266822
"4466",195959276,"Sandpipers Golf Course, Port Saint Lucie, Florida, United States of America",681,27.2452,-80.3149,"North America",0.06785339,0.062668,0.062668,0.062668,0.07160104,0.062668,0.062668,0.062668,0.062668,0.062668,0.062668,0.07639671
"4467",195960237,"Noboribetsu Hot Spring, Noboribetsu, Japan",681,42.49955,141.1413,"Asia",0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06646466,0.06901113
"4468",195965631,"Tampa Palms Golf Course, Tampa, Florida, United States of America",681,28.09611,-82.38954,"North America",0.05737105,0.05737046,0.05737046,0.05849187,0.06415785,0.05737046,0.05737046,0.05820265,0.05737046,0.05737046,0.05737046,0.07720824
"4469",195968762,"Upper Tampa Bay Park, Tampa, Florida, United States of America",681,28.01905,-82.6369,"North America",0.05225586,0.05776677,0.0499581,0.05738002,0.06094153,0.05067331,0.0499581,0.0499581,0.0499581,0.0499581,0.0499581,0.1263813
"4470",195970250,"UMBC Soccer Field, Baltimore, Maryland, United States of America",681,39.25131,-76.7061,"North America",0.0810825,0.05426788,0.05396068,0.06521958,0.06518794,0.05422754,0.05396068,0.05396159,0.05396068,0.05396068,0.05406753,0.1475581
"4471",195972203,"Carolinas Medical Center, Charlotte, North Carolina, United States of America",681,35.20553,-80.84067,"North America",0.05568122,0.05924894,0.05640104,0.07896908,0.06644199,0.07245339,0.05548869,0.05548869,0.05640104,0.0557928,0.05607494,0.1297203
"4472",195973102,"BB and T Park, Charlotte, North Carolina, United States of America",681,35.22823,-80.85014,"North America",0.05432198,0.0570664,0.05511036,0.08706024,0.06474639,0.08746563,0.05411348,0.05411348,0.05511036,0.05444578,0.05474834,0.1375873
"4473",195975055,"CMC-NorthEast Stadium, Kannapolis, North Carolina, United States of America",681,35.50928,-80.56685,"North America",0.06319125,0.06319125,0.06319125,0.06319125,0.07359501,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.06319125,0.09584853
"4474",195979116,"Highland Creek Golf Club, Charlotte, North Carolina, United States of America",681,35.37972,-80.76382,"North America",0.06112158,0.06238871,0.06112158,0.06181593,0.07026291,0.06112158,0.06112158,0.06112158,0.06112158,0.06112158,0.06112158,0.08729459
